model	percentile	io_type	io_size	latency
HFA	93	nsRead	4.0	2.148446223615699009014052964559655114
HFA	93	write	512.0	2.790693617021276595744680851063829787
HFA	94	write	2.0	0.370974763406940063091482649842271293
HFA	95	nsRead	128.0	10.600806941431670281995661605206073753
HFA	97	nsRead	128.0	13.814424812030075187969924812030075188
HFA	97	seqRead	32.0	19.140181009212730318257956448911222781
HFA	97	seqRead	256.0	31.596290418054014058453570107288198298
HFA	99	seqRead	8.0	35.125514018691588785046728971962616822
HFA	99	seqRead	128.0	31.681240000000000000000000000000000000
HFA	99	write	32.0	1.103126491646778042959427207637231504
AFA	2	nsRead	8.0	0.141330855018587360594795539033457249
AFA	2	write	1.0	0.046935697399527186761229314420803783
AFA	5	nsRead	16.0	0.161376981707317073170731707317073171
AFA	5	nsRead	512.0	1.002891666666666666666666666666666667
AFA	8	seqRead	32.0	0.019000000000000000000000000000000000
AFA	9	nsRead	16.0	0.223137233579817311874728142670726403
AFA	11	seqRead	16.0	0.071617414248021108179419525065963061
AFA	11	seqRead	128.0	0.012492187500000000000000000000000000
AFA	11	write	32.0	0.118016269610691458454386984311446833
AFA	17	nsRead	4.0	0.234719720496894409937888198757763975
AFA	17	nsRead	128.0	0.749000000000000000000000000000000000
AFA	17	seqRead	32.0	0.067956530139103554868624420401854714
AFA	17	write	4.0	0.058400375335120643431635388739946381
AFA	19	nsRead	32.0	0.466000000000000000000000000000000000
AFA	21	nsRead	256.0	1.387800000000000000000000000000000000
AFA	21	write	512.0	1.010493852459016393442622950819672131
AFA	25	nsRead	32.0	0.498757847533632286995515695067264574
AFA	26	seqRead	64.0	0.068875000000000000000000000000000000
AFA	26	seqRead	512.0	0.312664664188780361310398478693059037
AFA	27	write	512.0	1.078000000000000000000000000000000000
AFA	29	nsRead	1.0	0.230125000000000000000000000000000000
AFA	29	write	8.0	0.073319619439444587297505785548984315
AFA	30	nsRead	2.0	0.243322261484098939929328621908127208
AFA	30	nsRead	16.0	0.381042388142401994736113035046405319
AFA	33	seqRead	4.0	0.057500000000000000000000000000000000
AFA	34	write	8.0	0.075664545062864752653636755317065528
AFA	36	seqRead	16.0	0.213258145363408521303258145363408521
AFA	36	seqRead	512.0	0.430231092436974789915966386554621849
AFA	38	write	16.0	0.096121624687996369412298615838438847
AFA	39	nsRead	1.0	0.263433035714285714285714285714285714
AFA	39	nsRead	2.0	0.275568345323741007194244604316546763
AFA	39	seqRead	16.0	0.224714285714285714285714285714285714
AFA	41	seqRead	8.0	0.173472891566265060240963855421686747
AFA	42	seqRead	256.0	0.420915032679738562091503267973856209
AFA	44	write	16.0	0.099281622143546829739298358545220470
AFA	45	nsRead	0.5	0.267116883116883116883116883116883117
AFA	45	write	256.0	0.572957836846929422548120989917506874
AFA	46	write	128.0	0.315438666666666666666666666666666667
AFA	48	nsRead	256.0	2.100181818181818181818181818181818182
AFA	50	write	64.0	0.203346938775510204081632653061224490
AFA	52	nsRead	1.0	0.301961591764007127301524450603840824
AFA	52	seqRead	16.0	0.282214285714285714285714285714285714
AFA	52	seqRead	64.0	0.205153846153846153846153846153846154
AFA	53	seqRead	4.0	0.175250000000000000000000000000000000
AFA	53	write	1.0	0.076960784313725490196078431372549020
AFA	53	write	4.0	0.074274719912897182189095352682436678
AFA	57	write	0.0	0.000777500000000000000000000000000000
AFA	58	seqRead	8.0	0.286578947368421052631578947368421053
AFA	58	seqRead	256.0	0.857600000000000000000000000000000000
AFA	58	write	2.0	0.081806773370447691950823474831825563
AFA	59	nsRead	0.0	0.001333333333333333333333333333333333
AFA	59	nsRead	128.0	1.400639416058394160583941605839416058
AFA	61	write	4.0	0.078027171144244812009645756206908263
AFA	62	seqRead	16.0	0.342147627416520210896309314586994728
AFA	62	write	16.0	0.109765825403392635498551923872569301
AFA	63	write	2.0	0.084596774193548387096774193548387097
AFA	64	nsRead	32.0	0.689868404456590287996636535631700652
AFA	65	write	0.5	0.116826368575010447137484329293773506
AFA	67	nsRead	1.0	0.353500000000000000000000000000000000
AFA	68	nsRead	16.0	0.540400000000000000000000000000000000
AFA	68	seqRead	32.0	0.511509803921568627450980392156862745
AFA	68	seqRead	64.0	0.387383333333333333333333333333333333
AFA	70	nsRead	0.0	0.001416666666666666666666666666666667
AFA	70	write	32.0	0.164848708487084870848708487084870849
AFA	71	nsRead	32.0	0.740986857013369589848175844096986177
AFA	72	nsRead	0.5	0.335971223021582733812949640287769784
AFA	72	seqRead	4.0	0.380000000000000000000000000000000000
AFA	73	write	128.0	0.383333333333333333333333333333333333
AFA	74	nsRead	0.0	0.001458333333333333333333333333333333
AFA	75	seqRead	8.0	0.510257839721254355400696864111498258
AFA	76	seqRead	256.0	1.789042773525438991445294912201710941
AFA	76	write	16.0	0.120619282317336792044963251188932123
AFA	77	nsRead	64.0	1.040666666666666666666666666666666667
AFA	78	write	0.5	0.136720201807862097960899726718520076
AFA	79	nsRead	8.0	0.520599145174252940746693943157740922
AFA	80	nsRead	0.0	0.001541666666666666666666666666666667
AFA	80	write	16.0	0.124937343358395989974937343358395990
AFA	81	write	32.0	0.180361730942860828066554881981168580
AFA	84	nsRead	8.0	0.569846457938013915243516761543327008
AFA	85	write	64.0	0.261625000000000000000000000000000000
AFA	86	nsRead	0.0	0.001625000000000000000000000000000000
AFA	86	write	2.0	0.103285714285714285714285714285714286
AFA	88	nsRead	2.0	0.521962962962962962962962962962962963
AFA	88	seqRead	8.0	1.378949438202247191011235955056179775
AFA	88	write	4.0	0.101371348994914022765802857834826835
AFA	89	write	8.0	0.119285714285714285714285714285714286
AFA	90	nsRead	8.0	0.677765020026702269692923898531375167
AFA	91	write	0.5	0.183478260869565217391304347826086957
AFA	91	write	1.0	0.111408913649025069637883008356545961
AFA	92	seqRead	4.0	2.345363636363636363636363636363636364
AFA	96	seqRead	4.0	4.738000000000000000000000000000000000
AFA	96	write	0.0	0.001085828877005347593582887700534759
AFA	96	write	1.0	0.145408654578698765808319366143531921
AFA	96	write	256.0	1.232415693779904306220095693779904306
AFA	97	nsRead	256.0	6.546610535405872193436960276338514680
AFA	97	write	512.0	3.254229747715240602170891130105586939
AFA	98	nsRead	4.0	1.495918699186991869918699186991869919
AFA	98	write	512.0	4.175977011494252873563218390804597701
AFA	99	seqRead	512.0	18.802686390532544378698224852071005917
HFA	0	seqRead	64.0	0.000000000000000000000000000000000000
HFA	2	nsRead	0.0	0.002458333333333333333333333333333333
HFA	3	nsRead	16.0	0.089000000000000000000000000000000000
HFA	5	nsRead	8.0	0.088478260869565217391304347826086957
HFA	6	seqRead	64.0	0.012333333333333333333333333333333333
HFA	7	write	512.0	0.765355555555555555555555555555555556
HFA	8	seqRead	64.0	0.015000000000000000000000000000000000
HFA	9	nsRead	256.0	0.321666666666666666666666666666666667
HFA	9	write	128.0	0.242441176470588235294117647058823529
HFA	10	nsRead	0.5	0.070886755769328228589330716460956541
HFA	14	nsRead	512.0	0.460972972972972972972972972972972973
HFA	16	seqRead	512.0	0.742233333333333333333333333333333333
HFA	16	write	0.5	0.095398550724637681159420289855072464
HFA	17	write	0.5	0.096705248990578734858681022880215343
HFA	17	write	64.0	0.192623426911907066795740561471442401
HFA	20	nsRead	8.0	0.141333333333333333333333333333333333
HFA	20	nsRead	32.0	0.407956093189964157706093189964157706
HFA	22	seqRead	4.0	0.018000000000000000000000000000000000
HFA	23	seqRead	32.0	0.139615384615384615384615384615384615
HFA	25	seqRead	8.0	0.106031712473572938689217758985200846
HFA	25	seqRead	128.0	0.112893033292231812577065351418002466
HFA	25	write	8.0	0.092949640287769784172661870503597122
HFA	26	seqRead	128.0	0.122087663372649027733503347146955690
HFA	27	nsRead	128.0	0.413939759036144578313253012048192771
HFA	27	write	1.0	0.083285714285714285714285714285714286
HFA	27	write	8.0	0.094203638201111672561899949469429005
HFA	29	write	0.5	0.112144824311490978157644824311490978
HFA	32	nsRead	2.0	0.094751351351351351351351351351351351
HFA	33	seqRead	8.0	0.174333333333333333333333333333333333
HFA	34	write	4.0	0.083310997815003641660597232337946103
HFA	37	nsRead	0.5	0.092833333333333333333333333333333333
HFA	38	nsRead	0.5	0.094069767441860465116279069767441860
HFA	38	write	0.5	0.124232087160863063447981200598162786
HFA	38	write	256.0	0.574120603015075376884422110552763819
HFA	40	seqRead	16.0	0.363666666666666666666666666666666667
HFA	40	seqRead	64.0	0.295901662049861495844875346260387812
HFA	40	write	256.0	0.586250000000000000000000000000000000
HFA	41	seqRead	8.0	0.269937500000000000000000000000000000
HFA	42	nsRead	1.0	0.121000000000000000000000000000000000
HFA	42	seqRead	128.0	0.407751644736842105263157894736842105
HFA	42	write	256.0	0.598800000000000000000000000000000000
HFA	43	seqRead	8.0	0.295011976047904191616766467065868263
HFA	43	seqRead	16.0	0.381000000000000000000000000000000000
HFA	43	write	256.0	0.605190476190476190476190476190476190
HFA	44	write	1.0	0.091600000000000000000000000000000000
HFA	45	seqRead	256.0	1.555648221343873517786561264822134387
HFA	46	nsRead	0.5	0.105777777777777777777777777777777778
HFA	46	nsRead	32.0	0.850803921568627450980392156862745098
HFA	46	write	128.0	0.372729166666666666666666666666666667
HFA	48	nsRead	64.0	0.803454545454545454545454545454545455
HFA	49	seqRead	4.0	0.192000000000000000000000000000000000
HFA	49	write	16.0	0.132369453818272715910511186101737283
HFA	51	seqRead	4.0	0.219800000000000000000000000000000000
HFA	51	seqRead	32.0	0.707086505190311418685121107266435986
HFA	51	seqRead	64.0	0.544026500000000000000000000000000000
HFA	54	seqRead	128.0	0.862769152990588784319825775841953799
HFA	54	write	64.0	0.265556461475743986954749286587851610
HFA	54	write	128.0	0.411078374455732946298984034833091437
HFA	56	nsRead	1.0	0.198142857142857142857142857142857143
HFA	56	nsRead	128.0	1.638756280193236714975845410628019324
HFA	56	write	2.0	0.102417475728155339805825242718446602
HFA	56	write	8.0	0.111687179487179487179487179487179487
HFA	57	write	16.0	0.139582726326742976066597294484911550
HFA	58	write	8.0	0.113392330383480825958702064896755162
HFA	58	write	32.0	0.201000000000000000000000000000000000
HFA	59	seqRead	256.0	3.116049218660887418729325881145203604
HFA	60	seqRead	256.0	3.267075078864353312302839116719242902
HFA	61	write	4.0	0.099173333333333333333333333333333333
HFA	62	seqRead	8.0	0.720710843373493975903614457831325301
HFA	63	nsRead	512.0	6.318250000000000000000000000000000000
HFA	63	write	256.0	0.764246412913511359107214029493822240
HFA	65	seqRead	16.0	0.760553571428571428571428571428571429
HFA	65	write	512.0	1.658500000000000000000000000000000000
HFA	66	seqRead	512.0	7.185250000000000000000000000000000000
HFA	69	write	2.0	0.115575000000000000000000000000000000
HFA	73	nsRead	4.0	0.614884081632653061224489795918367347
HFA	73	nsRead	128.0	2.854194485541358439811701412239408204
HFA	74	nsRead	8.0	0.705277135706135669329014685855202621
HFA	74	write	4.0	0.119947142857142857142857142857142857
HFA	75	write	0.5	0.240987812309567336989640463132236441
HFA	81	nsRead	1.0	0.478411111111111111111111111111111111
HFA	81	seqRead	512.0	13.757194444444444444444444444444444444
HFA	81	write	64.0	0.545363636363636363636363636363636364
HFA	83	nsRead	128.0	4.480500000000000000000000000000000000
HFA	83	seqRead	4.0	3.225661016949152542372881355932203390
HFA	84	nsRead	128.0	4.727278260869565217391304347826086957
HFA	84	seqRead	32.0	4.523570596145226355894217839533841327
HFA	85	seqRead	128.0	5.314715184492433259649719435470158136
HFA	85	seqRead	512.0	16.924695364238410596026490066225165563
HFA	87	nsRead	16.0	1.699466480446927374301675977653631285
HFA	87	seqRead	4.0	5.107000000000000000000000000000000000
HFA	87	write	128.0	1.084657894736842105263157894736842105
HFA	88	nsRead	256.0	12.636722627737226277372262773722627737
HFA	88	nsRead	512.0	17.555327272727272727272727272727272727
HFA	88	write	32.0	0.629476584022038567493112947658402204
HFA	89	nsRead	256.0	13.305137062937062937062937062937062937
HFA	90	write	1.0	0.335495495495495495495495495495495495
HFA	92	write	512.0	2.683987632508833922261484098939929329
HFA	94	seqRead	16.0	8.499493606138107416879795396419437340
HFA	94	write	4.0	0.355518891687657430730478589420654912
HFA	94	write	512.0	2.930977777777777777777777777777777778
HFA	95	write	1.0	0.381925925925925925925925925925925926
HFA	96	nsRead	8.0	3.507406480955088118249005116543490620
HFA	96	write	512.0	3.324945945945945945945945945945945946
HFA	97	seqRead	4.0	22.693000000000000000000000000000000000
HFA	99	nsRead	2.0	6.238500000000000000000000000000000000
AFA	2	nsRead	2.0	0.049568527918781725888324873096446701
AFA	2	write	4.0	0.046201567117747705708508321667444393
AFA	3	write	4.0	0.047394192178339548257958321055893679
AFA	4	write	32.0	0.107896103896103896103896103896103896
AFA	5	write	0.0	0.000528750000000000000000000000000000
AFA	6	nsRead	0.5	0.118000000000000000000000000000000000
AFA	7	seqRead	512.0	0.107000000000000000000000000000000000
AFA	9	nsRead	2.0	0.095934426229508196721311475409836066
AFA	9	write	256.0	0.415928571428571428571428571428571429
AFA	10	nsRead	512.0	1.351053941908713692946058091286307054
AFA	10	write	512.0	0.860523809523809523809523809523809524
AFA	11	seqRead	8.0	0.034000000000000000000000000000000000
AFA	12	seqRead	128.0	0.014551020408163265306122448979591837
AFA	14	nsRead	16.0	0.279920000000000000000000000000000000
AFA	15	write	32.0	0.121874677002583979328165374677002584
AFA	20	write	0.0	0.000639917695473251028806584362139918
AFA	22	nsRead	16.0	0.341865916511508675355514180091205915
AFA	23	nsRead	8.0	0.300608635133064310159881493589416152
AFA	25	nsRead	1.0	0.214189320388349514563106796116504854
AFA	25	nsRead	16.0	0.358111111111111111111111111111111111
AFA	26	write	128.0	0.275925925925925925925925925925925926
AFA	27	nsRead	64.0	0.570859296482412060301507537688442211
AFA	28	nsRead	32.0	0.513413612565445026178010471204188482
AFA	28	seqRead	512.0	0.333956521739130434782608695652173913
AFA	29	write	1.0	0.065047961038961038961038961038961039
AFA	31	nsRead	8.0	0.326693877551020408163265306122448980
AFA	31	nsRead	64.0	0.604964492155243600330305532617671346
AFA	31	write	0.5	0.085949426639223757718318141723022640
AFA	34	nsRead	0.5	0.241647217537942664418212478920741990
AFA	37	nsRead	256.0	1.842808041504539559014267185473411154
AFA	38	write	2.0	0.072012336719883889695210449927431060
AFA	41	nsRead	512.0	2.819500000000000000000000000000000000
AFA	41	write	256.0	0.558607046070460704607046070460704607
AFA	42	write	4.0	0.069689213893967093235831809872029250
AFA	42	write	32.0	0.142130434782608695652173913043478261
AFA	43	write	0.5	0.095508536585365853658536585365853659
AFA	44	nsRead	1.0	0.278018205461638491547464239271781534
AFA	44	seqRead	32.0	0.242940000000000000000000000000000000
AFA	45	nsRead	16.0	0.439211150272348606215956424223005447
AFA	47	nsRead	512.0	3.120225352112676056338028169014084507
AFA	50	nsRead	8.0	0.382601720958819913952059004302397050
AFA	50	write	512.0	1.326601731601731601731601731601731602
AFA	51	write	128.0	0.325495494726053721655207755049750181
AFA	52	nsRead	512.0	3.377535211267605633802816901408450704
AFA	52	write	0.0	0.000761728395061728395061728395061728
AFA	53	write	512.0	1.361644859813084112149532710280373832
AFA	54	nsRead	2.0	0.320853260869565217391304347826086957
AFA	55	nsRead	64.0	0.796646669931439764936336924583741430
AFA	56	seqRead	256.0	0.790172815533980582524271844660194175
AFA	60	nsRead	256.0	2.389945296167247386759581881533101045
AFA	61	nsRead	16.0	0.505175218818380743982494529540481400
AFA	64	write	64.0	0.218687285223367697594501718213058419
AFA	67	write	1.0	0.084959287531806615776081424936386768
AFA	69	nsRead	4.0	0.383966913166120301898299916139361134
AFA	69	nsRead	32.0	0.725194400933177803699383436093984336
AFA	74	write	16.0	0.118740954378605138961719979024646041
AFA	75	nsRead	32.0	0.776412995594713656387665198237885463
AFA	75	write	32.0	0.170765140324963072378138847858197932
AFA	76	nsRead	1.0	0.394366666666666666666666666666666667
AFA	76	nsRead	256.0	2.899897633461750137589433131535498074
AFA	76	seqRead	512.0	2.473428571428571428571428571428571429
AFA	77	write	16.0	0.121623167155425219941348973607038123
AFA	79	write	128.0	0.408605151287821955488872218054513628
AFA	80	nsRead	4.0	0.444101763632677883640786539631056152
AFA	80	seqRead	8.0	0.696387173396674584323040380047505938
AFA	81	seqRead	32.0	0.897997703788748564867967853042479908
AFA	81	seqRead	512.0	3.251142857142857142857142857142857143
AFA	87	nsRead	32.0	0.951686936936936936936936936936936937
AFA	90	write	0.0	0.000995187165775401069518716577540107
AFA	90	write	256.0	0.906268141059452942506216562429357245
AFA	93	write	256.0	1.008000000000000000000000000000000000
AFA	95	write	1.0	0.132410095953274926992073425114726742
AFA	96	nsRead	1.0	0.806794117647058823529411764705882353
AFA	96	nsRead	4.0	0.900756342240585450129982315885550367
AFA	96	write	64.0	0.420682856107285248278361725262776368
AFA	98	write	256.0	1.778615384615384615384615384615384615
AFA	99	nsRead	16.0	3.490595905080099374625203460978326052
AFA	99	write	512.0	7.200021276595744680851063829787234043
HFA	0	write	32.0	0.000000000000000000000000000000000000
HFA	1	nsRead	64.0	0.106744186046511627906976744186046512
HFA	3	write	16.0	0.091221022318214542836573074154067675
HFA	4	nsRead	1.0	0.061555555555555555555555555555555556
HFA	4	nsRead	256.0	0.232524647887323943661971830985915493
HFA	5	nsRead	0.0	0.002520833333333333333333333333333333
HFA	5	write	0.5	0.078317073170731707317073170731707317
HFA	6	write	64.0	0.170146341463414634146341463414634146
HFA	7	nsRead	4.0	0.084086397058823529411764705882352941
HFA	7	seqRead	128.0	0.010687500000000000000000000000000000
HFA	12	seqRead	8.0	0.031368709399702590592470846051498787
HFA	13	write	32.0	0.143084748944157672454246832473017363
HFA	15	nsRead	0.0	0.002645833333333333333333333333333333
HFA	17	write	1.0	0.077947578853842736561528209684584629
HFA	18	nsRead	32.0	0.359065659777424483306836248012718601
HFA	20	nsRead	64.0	0.214056890012642225031605562579013906
HFA	20	write	16.0	0.109878993610223642172523961661341853
HFA	20	write	64.0	0.197768177028451001053740779768177028
HFA	23	write	8.0	0.091703504043126684636118598382749326
HFA	24	write	32.0	0.154686868686868686868686868686868687
HFA	25	seqRead	32.0	0.164877477700693756194251734390485629
HFA	25	seqRead	64.0	0.107120649651972157772621809744779582
HFA	25	write	64.0	0.206062146892655367231638418079096045
HFA	31	seqRead	4.0	0.043672727272727272727272727272727273
HFA	31	write	8.0	0.096666891414627881589931291337571438
HFA	32	seqRead	256.0	0.671821621621621621621621621621621622
HFA	33	seqRead	32.0	0.295650000000000000000000000000000000
HFA	34	nsRead	0.5	0.089375000000000000000000000000000000
HFA	34	seqRead	512.0	1.937617407071622846781504986400725295
HFA	35	write	64.0	0.222633346051125524608927890118275467
HFA	37	write	2.0	0.091137901127493495229835212489158716
HFA	37	write	32.0	0.168472081218274111675126903553299492
HFA	37	write	64.0	0.226214659685863874345549738219895288
HFA	38	nsRead	16.0	0.320571705426356589147286821705426357
HFA	38	write	2.0	0.091639669421487603305785123966942149
HFA	39	nsRead	16.0	0.333459752321981424148606811145510836
HFA	39	write	32.0	0.170908805031446540880503144654088050
HFA	40	write	512.0	1.260035874439461883408071748878923767
HFA	41	write	1.0	0.090011494252873563218390804597701149
HFA	42	seqRead	16.0	0.375483596597812879708383961117861482
HFA	43	nsRead	512.0	3.351000000000000000000000000000000000
HFA	43	write	0.5	0.131475292003593890386343216531895777
HFA	43	write	512.0	1.301882022471910112359550561797752809
HFA	44	nsRead	0.0	0.003062500000000000000000000000000000
HFA	45	nsRead	16.0	0.411900197029402849348287359806001819
HFA	45	write	16.0	0.128923076923076923076923076923076923
HFA	46	seqRead	256.0	1.641928571428571428571428571428571429
HFA	47	nsRead	128.0	1.271052533638705983395362152877182937
HFA	47	nsRead	512.0	3.846609195402298850574712643678160920
HFA	48	write	64.0	0.249665853658536585365853658536585366
HFA	52	write	2.0	0.099621621621621621621621621621621622
HFA	56	nsRead	0.0	0.003270833333333333333333333333333333
HFA	56	nsRead	4.0	0.400576450788505890419497600199463941
HFA	56	write	1.0	0.099261682242990654205607476635514019
HFA	59	nsRead	16.0	0.590689922480620155038759689922480620
HFA	60	seqRead	64.0	0.837094010614101592115238817285822593
HFA	65	seqRead	512.0	6.904519809649340534248568518534368394
HFA	68	nsRead	4.0	0.530500000000000000000000000000000000
HFA	68	seqRead	64.0	1.262466202641573019144275511658954518
HFA	68	write	0.5	0.190480289621882542236524537409493162
HFA	69	seqRead	32.0	1.712444444444444444444444444444444444
HFA	70	seqRead	64.0	1.413099283520982599795291709314227226
HFA	72	nsRead	32.0	1.702086535936268931103913157664361376
HFA	74	nsRead	16.0	0.912718176060797973400886637112096263
HFA	74	write	512.0	1.859077586206896551724137931034482759
HFA	77	nsRead	256.0	7.874634577603143418467583497053045187
HFA	78	nsRead	64.0	2.047160487288135593220338983050847458
HFA	79	write	16.0	0.211753388135969784492335036658520329
HFA	80	write	16.0	0.240177474402730375426621160409556314
HFA	85	nsRead	1.0	0.592037037037037037037037037037037037
HFA	86	write	0.5	0.399467741935483870967741935483870968
HFA	87	nsRead	0.0	0.003812500000000000000000000000000000
HFA	87	write	512.0	2.315274509803921568627450980392156863
HFA	88	nsRead	64.0	3.443259740259740259740259740259740260
HFA	88	seqRead	256.0	13.409697671054534934181975987270360191
HFA	89	nsRead	32.0	3.611000000000000000000000000000000000
HFA	90	nsRead	256.0	14.052136363636363636363636363636363636
HFA	91	write	0.5	0.449722301389383683648022800142500891
HFA	94	nsRead	2.0	1.316272727272727272727272727272727273
HFA	94	write	8.0	0.411875000000000000000000000000000000
HFA	95	nsRead	32.0	6.005458333333333333333333333333333333
HFA	95	nsRead	512.0	28.745829944547134935304990757855822551
HFA	96	write	0.5	0.555131455399061032863849765258215962
HFA	97	nsRead	64.0	9.130470331588132635253054101221640489
HFA	97	write	8.0	0.470640222134073780245934153113843713
HFA	99	nsRead	256.0	46.705731584258324924318869828456104945
AFA	0	nsRead	8.0	0.000000000000000000000000000000000000
AFA	0	seqRead	4.0	0.000000000000000000000000000000000000
AFA	0	write	32.0	0.000000000000000000000000000000000000
AFA	2	nsRead	16.0	0.106591607989653685874407242419887915
AFA	5	seqRead	4.0	0.006000000000000000000000000000000000
AFA	6	seqRead	64.0	0.012666666666666666666666666666666667
AFA	7	nsRead	512.0	1.185750000000000000000000000000000000
AFA	7	seqRead	8.0	0.018600000000000000000000000000000000
AFA	8	write	0.5	0.064060480284613104061666172546694337
AFA	8	write	2.0	0.055708333333333333333333333333333333
AFA	8	write	16.0	0.078149635036496350364963503649635036
AFA	9	write	64.0	0.160274960380348652931854199683042789
AFA	10	nsRead	32.0	0.389230769230769230769230769230769231
AFA	10	write	64.0	0.161895927601809954751131221719457014
AFA	12	nsRead	0.0	0.001041666666666666666666666666666667
AFA	12	nsRead	1.0	0.133358490566037735849056603773584906
AFA	12	write	2.0	0.058620786054925176780134846242394343
AFA	13	write	2.0	0.059282608695652173913043478260869565
AFA	14	nsRead	128.0	0.690837837837837837837837837837837838
AFA	15	write	128.0	0.252393939393939393939393939393939394
AFA	16	write	8.0	0.066777883698760724499523355576739752
AFA	17	write	2.0	0.061716662046021624618796784031050735
AFA	17	write	64.0	0.170994987468671679197994987468671679
AFA	18	write	256.0	0.469917647058823529411764705882352941
AFA	19	nsRead	2.0	0.183512584898122253296044746304434678
AFA	19	seqRead	32.0	0.079007475703962123099925242960378769
AFA	20	seqRead	256.0	0.108053027453930048890560361037984205
AFA	22	seqRead	32.0	0.095165325779036827195467422096317280
AFA	22	write	256.0	0.488076923076923076923076923076923077
AFA	23	nsRead	128.0	0.856093023255813953488372093023255814
AFA	24	write	8.0	0.070943693359084831377209924231169217
AFA	24	write	32.0	0.129148522550544323483670295489891135
AFA	25	nsRead	0.0	0.001125000000000000000000000000000000
AFA	25	seqRead	256.0	0.156558951965065502183406113537117904
AFA	26	nsRead	512.0	2.040181818181818181818181818181818182
AFA	26	seqRead	16.0	0.160755102040816326530612244897959184
AFA	28	nsRead	4.0	0.265494030237208164909302760475854827
AFA	31	nsRead	128.0	0.985144230769230769230769230769230769
AFA	32	nsRead	0.5	0.236761904761904761904761904761904762
AFA	32	write	32.0	0.134962150127226463104325699745547074
AFA	33	nsRead	4.0	0.278875099302674552034601465266131168
AFA	33	nsRead	128.0	1.015545454545454545454545454545454545
AFA	33	write	4.0	0.065927034187950003447358830655884642
AFA	34	nsRead	16.0	0.397396551724137931034482758620689655
AFA	34	nsRead	256.0	1.766666666666666666666666666666666667
AFA	34	write	32.0	0.136390151515151515151515151515151515
AFA	35	write	2.0	0.070619731800766283524904214559386973
AFA	37	nsRead	2.0	0.269176470588235294117647058823529412
AFA	37	write	64.0	0.190897448478900883218842001962708538
AFA	38	seqRead	8.0	0.155815384615384615384615384615384615
AFA	39	write	1.0	0.069962493396724775488642366613840465
AFA	41	nsRead	8.0	0.355473429951690821256038647342995169
AFA	42	nsRead	1.0	0.272250000000000000000000000000000000
AFA	43	seqRead	128.0	0.158177940686437854048650449850049983
AFA	44	seqRead	64.0	0.149164705882352941176470588235294118
AFA	45	write	1.0	0.072948109710896960711638250555967383
AFA	47	write	128.0	0.317398211467648605996843766438716465
AFA	48	write	1.0	0.074430904090752836026125816431763493
AFA	49	seqRead	8.0	0.222024000000000000000000000000000000
AFA	50	seqRead	32.0	0.295835877862595419847328244274809160
AFA	51	seqRead	4.0	0.159945945945945945945945945945945946
AFA	54	write	0.5	0.104982425307557117750439367311072056
AFA	55	seqRead	32.0	0.346388005666614198016685030694160239
AFA	55	write	2.0	0.080224561403508771929824561403508772
AFA	56	write	256.0	0.616222222222222222222222222222222222
AFA	58	write	128.0	0.340712647671994440583738707435719249
AFA	60	write	128.0	0.345458149779735682819383259911894273
AFA	60	write	256.0	0.634400000000000000000000000000000000
AFA	61	nsRead	0.5	0.304692810457516339869281045751633987
AFA	61	nsRead	512.0	3.844166666666666666666666666666666667
AFA	64	nsRead	128.0	1.480872307692307692307692307692307692
AFA	64	write	4.0	0.079632857142857142857142857142857143
AFA	65	write	2.0	0.085765020446681346335325574079899339
AFA	66	seqRead	4.0	0.309045454545454545454545454545454545
AFA	66	write	2.0	0.086365115399167612561483163072266364
AFA	68	nsRead	256.0	2.614166666666666666666666666666666667
AFA	69	nsRead	16.0	0.546056179775280898876404494382022472
AFA	70	write	16.0	0.115393626991565135895032802249297095
AFA	71	seqRead	32.0	0.565653846153846153846153846153846154
AFA	72	nsRead	64.0	0.969576225291091253723260222041700514
AFA	72	seqRead	16.0	0.427341818181818181818181818181818182
AFA	72	seqRead	512.0	2.014079127613554434030281182408074982
AFA	74	write	512.0	1.657580803937653814602132895816242822
AFA	75	nsRead	0.5	0.346082677165354330708661417322834646
AFA	76	write	128.0	0.394988792029887920298879202988792030
AFA	76	write	256.0	0.728823529411764705882352941176470588
AFA	77	seqRead	16.0	0.513000000000000000000000000000000000
AFA	79	nsRead	256.0	3.036058823529411764705882352941176471
AFA	83	write	32.0	0.184552486187845303867403314917127072
AFA	84	seqRead	32.0	1.099578081098017020072365628347921004
AFA	84	write	8.0	0.109246182440281327222421695144359727
AFA	86	nsRead	0.5	0.402064516129032258064516129032258065
AFA	86	nsRead	8.0	0.596955669224211423699914748508098892
AFA	86	write	1.0	0.101697674418604651162790697674418605
AFA	87	write	0.5	0.162110447392271566284913899645711461
AFA	88	seqRead	64.0	1.150829693334842140998076270227452755
AFA	89	nsRead	2.0	0.538904977375565610859728506787330317
AFA	89	write	4.0	0.103213995232085261534146683494601038
AFA	91	write	128.0	0.516406896551724137931034482758620690
AFA	92	nsRead	2.0	0.609147058823529411764705882352941176
AFA	92	nsRead	512.0	7.725851351351351351351351351351351351
AFA	93	nsRead	1.0	0.611576923076923076923076923076923077
AFA	94	nsRead	2.0	0.688820483314154200230149597238204833
AFA	95	nsRead	64.0	1.854527093596059113300492610837438424
AFA	95	write	8.0	0.158981170483460559796437659033078880
AFA	96	write	8.0	0.181797912713472485768500948766603416
