model	percentile	io_type	io_size	latency
HFA	6	nsRead	64.0	0.178073825503355704697986577181208054
HFA	7	nsRead	64.0	0.193570934256055363321799307958477509
HFA	8	nsRead	64.0	0.210039325842696629213483146067415730
HFA	9	nsRead	64.0	0.227442552792702736473822316631263276
HFA	10	nsRead	64.0	0.245984405458089668615984405458089669
HFA	11	nsRead	64.0	0.265763562328804897328896814162545729
HFA	12	nsRead	64.0	0.286279069767441860465116279069767442
HFA	13	nsRead	64.0	0.307466976667626846631825850788033414
HFA	14	nsRead	64.0	0.329282407407407407407407407407407407
HFA	15	nsRead	64.0	0.351493775933609958506224066390041494
HFA	16	nsRead	64.0	0.374108711687651023782271397685361821
HFA	17	nsRead	64.0	0.396854356561795550328334803489169852
HFA	18	nsRead	64.0	0.419725986918556392974534347089876822
HFA	19	nsRead	64.0	0.442401030485186775440103048518677544
HFA	20	nsRead	64.0	0.464956186395286555972147830744509909
HFA	21	nsRead	64.0	0.487546762589928057553956834532374101
HFA	22	nsRead	64.0	0.509766007636042668783228075457238845
HFA	23	nsRead	64.0	0.531570230607966457023060796645702306
HFA	24	nsRead	64.0	0.553208681266740192216795336379391839
HFA	25	nsRead	64.0	0.574500000000000000000000000000000000
HFA	26	nsRead	64.0	0.595762162162162162162162162162162162
HFA	27	nsRead	64.0	0.616748958391200488861729903894228098
HFA	28	nsRead	64.0	0.637359756097560975609756097560975610
HFA	29	nsRead	64.0	0.657608695652173913043478260869565217
HFA	30	nsRead	64.0	0.677704618288194772105312824384259696
HFA	31	nsRead	64.0	0.697593143329202808756712102437009500
HFA	32	nsRead	64.0	0.717189947815086184175847345949080175
HFA	33	nsRead	64.0	0.736520054657985692468451089140744313
HFA	34	nsRead	64.0	0.755939926647274566839509295560895409
HFA	35	nsRead	64.0	0.775087838433724314313431519534350472
HFA	36	nsRead	64.0	0.794607105595519191697325792103673604
HFA	37	nsRead	64.0	0.814091023045248765839342994289874195
HFA	38	nsRead	64.0	0.833637184794881445238991343620624765
HFA	39	nsRead	64.0	0.853063903628542463901801941676636863
HFA	40	nsRead	64.0	0.872450133809099018733273862622658341
HFA	41	nsRead	64.0	0.891892307692307692307692307692307692
HFA	42	nsRead	64.0	0.911432171356572868542629147417051659
HFA	43	nsRead	64.0	0.931177419354838709677419354838709677
HFA	44	nsRead	64.0	0.951069157160423185088691121148297398
HFA	45	nsRead	64.0	0.971064027149321266968325791855203620
HFA	46	nsRead	64.0	0.991015391375604194624894599954870967
HFA	47	nsRead	64.0	1.011599350936716329842159610562029798
HFA	48	nsRead	64.0	1.032600000000000000000000000000000000
HFA	49	nsRead	64.0	1.053762816207745690620102977389747034
HFA	50	nsRead	64.0	1.075271388052153646577691783382071634
HFA	51	nsRead	64.0	1.097095378251531302203484209688966669
HFA	52	nsRead	64.0	1.119289146903860312191986800547738898
HFA	53	nsRead	64.0	1.142002353601321757563477095250713094
HFA	54	nsRead	64.0	1.165269353551476456504389465283320032
HFA	55	nsRead	64.0	1.188699600094095506939543636791343213
HFA	56	nsRead	64.0	1.212683420192562494479286282130553838
HFA	57	nsRead	64.0	1.237150914003359053623153129031472872
HFA	58	nsRead	64.0	1.262616472767139618303547669480249923
HFA	59	nsRead	64.0	1.288608093057789877490409602771934167
HFA	60	nsRead	64.0	1.315195702264605254527412027819330923
HFA	61	nsRead	64.0	1.343225408247993357320786050373650706
HFA	62	nsRead	64.0	1.371587928869319855506116184245205501
HFA	63	nsRead	64.0	1.401124566477607081596113636079079493
HFA	64	nsRead	64.0	1.432054102471984475519931125213707023
HFA	65	nsRead	64.0	1.464015853940374393344118326785301595
HFA	66	nsRead	64.0	1.497714395272251545089547525601118780
HFA	67	nsRead	64.0	1.532266666666666666666666666666666667
HFA	68	nsRead	64.0	1.568489126238579333419122378072320165
HFA	69	nsRead	64.0	1.605912000000000000000000000000000000
HFA	70	nsRead	64.0	1.646039285714285714285714285714285714
HFA	71	nsRead	64.0	1.687612091110881500985146204247708154
HFA	72	nsRead	64.0	1.730701877432322627549929435914980969
HFA	73	nsRead	64.0	1.776565373658008711895829028421958492
HFA	74	nsRead	64.0	1.825112805959560127704859879389854558
HFA	75	nsRead	64.0	1.876041597313687745147703753021377603
HFA	76	nsRead	64.0	1.930698166431593794076163610719322990
HFA	77	nsRead	64.0	1.989110179867551460789685519275388789
HFA	78	nsRead	64.0	2.050622641509433962264150943396226415
HFA	79	nsRead	64.0	2.117032921928817451205510907003444317
HFA	80	nsRead	64.0	2.188720430175992664849858645544150982
HFA	81	nsRead	64.0	2.266569589239671581849074987226862799
HFA	82	nsRead	64.0	2.350891528040217124355318093195066085
HFA	83	nsRead	64.0	2.442137521222410865874363327674023769
HFA	84	nsRead	64.0	2.542092770004824591632779654007857192
HFA	85	nsRead	64.0	2.651874325981002880465658669802952228
HFA	86	nsRead	64.0	2.773992778045257583052479537794896485
HFA	87	nsRead	64.0	2.908295694618703057594142618978052008
HFA	88	nsRead	64.0	3.058657832156540375497262304948402155
HFA	89	nsRead	64.0	3.230157289432197038223968159615434316
HFA	90	nsRead	64.0	3.427360862870599601473340981824769036
HFA	91	nsRead	64.0	3.656102508093659328505135727542363201
HFA	92	nsRead	64.0	3.923825209577832438130615932935093620
HFA	93	nsRead	64.0	4.248817860865471907467805386503480044
HFA	94	nsRead	64.0	4.656415645845967252880533656761673742
HFA	95	nsRead	64.0	5.182621902814529708924705316333894636
HFA	96	nsRead	64.0	5.896083608384262118211565625377085951
HFA	97	nsRead	64.0	6.942949067332362526870536023854101657
HFA	98	nsRead	64.0	8.671404032075235526798367352655152704
HFA	99	nsRead	64.0	12.213000000000000000000000000000000000
AFA	0	seqRead	512.0	0.000000000000000000000000000000000000
AFA	1	seqRead	512.0	0.032060616147095902666900062415681365
AFA	2	seqRead	512.0	0.063940332318177170454153864231195743
AFA	3	seqRead	512.0	0.084526583197641156537429036658891872
AFA	4	seqRead	512.0	0.100532679738562091503267973856209150
AFA	5	seqRead	512.0	0.114833670906586729320262496961840719
AFA	6	seqRead	512.0	0.127821940282183090889204856174122279
AFA	7	seqRead	512.0	0.139437500000000000000000000000000000
AFA	8	seqRead	512.0	0.151000000000000000000000000000000000
AFA	9	seqRead	512.0	0.162333579579033504568804837023230441
AFA	10	seqRead	512.0	0.173105700116167288684907967336415405
AFA	11	seqRead	512.0	0.183153936811028308849789290731173067
AFA	12	seqRead	512.0	0.193000000000000000000000000000000000
AFA	13	seqRead	512.0	0.202407114492764250350471728613891813
AFA	14	seqRead	512.0	0.212105491482382816633160512115120093
AFA	15	seqRead	512.0	0.222086807810538165129670519980949907
AFA	16	seqRead	512.0	0.231855884512214344239597962548263097
AFA	17	seqRead	512.0	0.241532054856332489968252945063091228
AFA	18	seqRead	512.0	0.251658158851535701970368846756483705
AFA	19	seqRead	512.0	0.261990492867855889204454797842805629
AFA	20	seqRead	512.0	0.272777777777777777777777777777777778
AFA	21	seqRead	512.0	0.283606494897462409065407994361939382
AFA	22	seqRead	512.0	0.294448979591836734693877551020408163
AFA	23	seqRead	512.0	0.305254278872575959802151213001491717
AFA	24	seqRead	512.0	0.316000000000000000000000000000000000
AFA	25	seqRead	512.0	0.326475081610446137105549510337323177
AFA	26	seqRead	512.0	0.337498843174339974609425603026141928
AFA	27	seqRead	512.0	0.348803000918648565887516586710217413
AFA	28	seqRead	512.0	0.359945562671546203110704483074107960
AFA	29	seqRead	512.0	0.371017188730943789222072347310129623
AFA	30	seqRead	512.0	0.382689769719980364738132695739731061
AFA	31	seqRead	512.0	0.394048245524688954049199362989396338
AFA	32	seqRead	512.0	0.405472535556645414418832761157430113
AFA	33	seqRead	512.0	0.416679644519678374947101142615319509
AFA	34	seqRead	512.0	0.428518457009134143579678417754963388
AFA	35	seqRead	512.0	0.440005482293673136761001629871092014
AFA	36	seqRead	512.0	0.452322127446061214249874560963371801
AFA	37	seqRead	512.0	0.464608583690987124463519313304721030
AFA	38	seqRead	512.0	0.477222222222222222222222222222222222
AFA	39	seqRead	512.0	0.490690919921708790741213513743511191
AFA	40	seqRead	512.0	0.504715013803355277128902102357188363
AFA	41	seqRead	512.0	0.519547088425593098490294751976994968
AFA	42	seqRead	512.0	0.535400797165633303808680248007085917
AFA	43	seqRead	512.0	0.551665150389899740066839955440029707
AFA	44	seqRead	512.0	0.568287638786084381939304219096965211
AFA	45	seqRead	512.0	0.585568488969349949477938699898955877
AFA	46	seqRead	512.0	0.604839430894308943089430894308943089
AFA	47	seqRead	512.0	0.624112725654618966879694344920709206
AFA	48	seqRead	512.0	0.644000000000000000000000000000000000
AFA	49	seqRead	512.0	0.664695978365174910581872110267818198
AFA	50	seqRead	512.0	0.685958360009603457244608058901204434
AFA	51	seqRead	512.0	0.708609805742036851878303099557206113
AFA	52	seqRead	512.0	0.731984353807993548465927835681382192
AFA	53	seqRead	512.0	0.755995508982035928143712574850299401
AFA	54	seqRead	512.0	0.782000928976223431839634080369501226
AFA	55	seqRead	512.0	0.808832007218439832663440242802067099
AFA	56	seqRead	512.0	0.836663165016736699665266006694679866
AFA	57	seqRead	512.0	0.866196721311475409836065573770491803
AFA	58	seqRead	512.0	0.897296080910240202275600505689001264
AFA	59	seqRead	512.0	0.928527873704982733103108041440552541
AFA	60	seqRead	512.0	0.962852924849352759921800204349260240
AFA	61	seqRead	512.0	0.998453879017197909347441355392147653
AFA	62	seqRead	512.0	1.035290322580645161290322580645161290
AFA	63	seqRead	512.0	1.074854976291733880823190106076159750
AFA	64	seqRead	512.0	1.114565205754567572299351816262750867
AFA	65	seqRead	512.0	1.155322375397667020148462354188759279
AFA	66	seqRead	512.0	1.197941875054595122571013364886005384
AFA	67	seqRead	512.0	1.243770267848252514188987354376182416
AFA	68	seqRead	512.0	1.287967346938775510204081632653061224
AFA	69	seqRead	512.0	1.335943509615384615384615384615384615
AFA	70	seqRead	512.0	1.389490712963839401837507238902027191
AFA	71	seqRead	512.0	1.443849838253608941873125034268303190
AFA	72	seqRead	512.0	1.500206049978079789565979833406400701
AFA	73	seqRead	512.0	1.560539937694704049844236760124610592
AFA	74	seqRead	512.0	1.621555338809034907597535934291581109
AFA	75	seqRead	512.0	1.686739130434782608695652173913043478
AFA	76	seqRead	512.0	1.755967591149890931754440635712059832
AFA	77	seqRead	512.0	1.831584549661801352794588821644713421
AFA	78	seqRead	512.0	1.912752378423988857239229923718055805
AFA	79	seqRead	512.0	2.002399963306118704705990276121456747
AFA	80	seqRead	512.0	2.102654843189445666010878370558963083
AFA	81	seqRead	512.0	2.209425516224188790560471976401179941
AFA	82	seqRead	512.0	2.323325240308678189448982354799404305
AFA	83	seqRead	512.0	2.450000000000000000000000000000000000
AFA	84	seqRead	512.0	2.592070864277257561080615649553331181
AFA	85	seqRead	512.0	2.751594077485997737834044234883689238
AFA	86	seqRead	512.0	2.925860890754508911102415424566895521
AFA	87	seqRead	512.0	3.111391141609482220835932626325639426
AFA	88	seqRead	512.0	3.323736030077970327185554643422642711
AFA	89	seqRead	512.0	3.561084337349397590361445783132530120
AFA	90	seqRead	512.0	3.837731516257109131881103122652645134
AFA	91	seqRead	512.0	4.148985189270687068128776803412339625
AFA	92	seqRead	512.0	4.504875888463641334062329141607435757
AFA	93	seqRead	512.0	4.946207547169811320754716981132075472
AFA	94	seqRead	512.0	5.434010421542013791381946394583294331
AFA	95	seqRead	512.0	6.033397625839698168767829207693015552
AFA	96	seqRead	512.0	6.723092269934757266949949234761027338
AFA	97	seqRead	512.0	7.598088790087842143851749151445289947
AFA	98	seqRead	512.0	9.430317829457364341085271317829457364
AFA	99	seqRead	512.0	14.252002333177788147456836210919272049
HFA	0	seqRead	512.0	0.000000000000000000000000000000000000
HFA	1	seqRead	512.0	0.051785714285714285714285714285714286
HFA	2	seqRead	512.0	0.094104638619201725997842502696871629
HFA	3	seqRead	512.0	0.127000000000000000000000000000000000
HFA	4	seqRead	512.0	0.154750000000000000000000000000000000
HFA	5	seqRead	512.0	0.189133991537376586741889985895627645
HFA	6	seqRead	512.0	0.223879821356069833536337799431587495
HFA	7	seqRead	512.0	0.261528878471607995754466654873518486
HFA	8	seqRead	512.0	0.298857142857142857142857142857142857
HFA	9	seqRead	512.0	0.338031250000000000000000000000000000
HFA	10	seqRead	512.0	0.377632160537482319660537482319660537
HFA	11	seqRead	512.0	0.418312357672620912984435391204429124
HFA	12	seqRead	512.0	0.457170731707317073170731707317073171
HFA	13	seqRead	512.0	0.495956383935943276369310197245372165
HFA	14	seqRead	512.0	0.534930420532192655963557580134436976
HFA	15	seqRead	512.0	0.575260964912280701754385964912280702
HFA	16	seqRead	512.0	0.617600000000000000000000000000000000
HFA	17	seqRead	512.0	0.660342701298338489904527772151721922
HFA	18	seqRead	512.0	0.705769200000000000000000000000000000
HFA	19	seqRead	512.0	0.751919223659889094269870609981515712
HFA	20	seqRead	512.0	0.798802588996763754045307443365695793
HFA	21	seqRead	512.0	0.847081320843733492477610255128168940
HFA	22	seqRead	512.0	0.896857876712328767123287671232876712
HFA	23	seqRead	512.0	0.948045643283069526396303580905997315
HFA	24	seqRead	512.0	0.999423897498759594898286781659516096
HFA	25	seqRead	512.0	1.051967892834361046140761216244950032
HFA	26	seqRead	512.0	1.106455445544554455445544554455445545
HFA	27	seqRead	512.0	1.162422347177008319358126993522080826
HFA	28	seqRead	512.0	1.219282285714285714285714285714285714
HFA	29	seqRead	512.0	1.279049029348822989911342097217976154
HFA	30	seqRead	512.0	1.340903612135895600462529596387864104
HFA	31	seqRead	512.0	1.403378014395262694961658056763419680
HFA	32	seqRead	512.0	1.466372240835632636972802522664564446
HFA	33	seqRead	512.0	1.531403396609947214845414904429362972
HFA	34	seqRead	512.0	1.597681662785931313097164879838065577
HFA	35	seqRead	512.0	1.665564603691639522258414766558089034
HFA	36	seqRead	512.0	1.735080805061361784878984574146585026
HFA	37	seqRead	512.0	1.804811986720251616285165123187139612
HFA	38	seqRead	512.0	1.878213614116434827408552292632663575
HFA	39	seqRead	512.0	1.952709953533871362191244803130349719
HFA	40	seqRead	512.0	2.027705223294874813593909426261674908
HFA	41	seqRead	512.0	2.102722048066875653082549634273772205
HFA	42	seqRead	512.0	2.181921428571428571428571428571428571
HFA	43	seqRead	512.0	2.261409210137527409580782449574147128
HFA	44	seqRead	512.0	2.345263319456423560412096681086881227
HFA	45	seqRead	512.0	2.428860763429993003187436834331026977
HFA	46	seqRead	512.0	2.515031816444799886538681248547261761
HFA	47	seqRead	512.0	2.604992597577388963660834454912516824
HFA	48	seqRead	512.0	2.698471864140056389744934758376499902
HFA	49	seqRead	512.0	2.794228973709349171408398056236242057
HFA	50	seqRead	512.0	2.891591150442477876106194690265486726
HFA	51	seqRead	512.0	2.991438423645320197044334975369458128
HFA	52	seqRead	512.0	3.094215876923076923076923076923076923
HFA	53	seqRead	512.0	3.201057230126195643437022747367574954
HFA	54	seqRead	512.0	3.312191204462364025763957462467272203
HFA	55	seqRead	512.0	3.424976093673768092372743535534233209
HFA	56	seqRead	512.0	3.539143195266272189349112426035502959
HFA	57	seqRead	512.0	3.657626615118526808424051276833858989
HFA	58	seqRead	512.0	3.779679702590505529688134614841017437
HFA	59	seqRead	512.0	3.902588607594936708860759493670886076
HFA	60	seqRead	512.0	4.033716437177280550774526678141135972
HFA	61	seqRead	512.0	4.166177419354838709677419354838709677
HFA	62	seqRead	512.0	4.306238325163097563672551693634587741
HFA	63	seqRead	512.0	4.452070210944189304896084689032458940
HFA	64	seqRead	512.0	4.608014094894698025075801032532983693
HFA	65	seqRead	512.0	4.768787659239001520880715511587994809
HFA	66	seqRead	512.0	4.939721795498235712824431869096147311
HFA	67	seqRead	512.0	5.116739291860692435638995093404779684
HFA	68	seqRead	512.0	5.302543757292882147024504084014002334
HFA	69	seqRead	512.0	5.495258865248226950354609929078014184
HFA	70	seqRead	512.0	5.695399319367573676208529992644709445
HFA	71	seqRead	512.0	5.907464226733034715743482468288782139
HFA	72	seqRead	512.0	6.125960784313725490196078431372549020
HFA	73	seqRead	512.0	6.352714036996735582154515778019586507
HFA	74	seqRead	512.0	6.597879518072289156626506024096385542
HFA	75	seqRead	512.0	6.857317740286298568507157464212678937
HFA	76	seqRead	512.0	7.127687179487179487179487179487179487
HFA	77	seqRead	512.0	7.421894803388544695916045012011632318
HFA	78	seqRead	512.0	7.738715395823215152986886838271005342
HFA	79	seqRead	512.0	8.075585637006809148944965777087479552
HFA	80	seqRead	512.0	8.438683371958285052143684820393974508
HFA	81	seqRead	512.0	8.839377078592683353754594783826360931
HFA	82	seqRead	512.0	9.271461924686192468619246861924686192
HFA	83	seqRead	512.0	9.736368281656696652815197040960774465
HFA	84	seqRead	512.0	10.243141349633290927860395720011952147
HFA	85	seqRead	512.0	10.803520231213872832369942196531791908
HFA	86	seqRead	512.0	11.403230805463966085727743758831841733
HFA	87	seqRead	512.0	12.065933885096151113283803525446080911
HFA	88	seqRead	512.0	12.812621052631578947368421052631578947
HFA	89	seqRead	512.0	13.639411330049261083743842364532019704
HFA	90	seqRead	512.0	14.605745249998038000015695999874432001
HFA	91	seqRead	512.0	15.673683476957662045710003746721618584
HFA	92	seqRead	512.0	16.931378029079159935379644588045234249
HFA	93	seqRead	512.0	18.440237453257232828183428458964770714
HFA	94	seqRead	512.0	20.300000000000000000000000000000000000
HFA	95	seqRead	512.0	22.744918148461755574372001128986734406
HFA	96	seqRead	512.0	26.100634173387800705282636779442058587
HFA	97	seqRead	512.0	30.889501535649818569991415113088981636
HFA	98	seqRead	512.0	38.554629193140541786830656652895841916
HFA	99	seqRead	512.0	56.856069871829538694500027040181710021
AFA	0	nsRead	128.0	0.000000000000000000000000000000000000
AFA	1	nsRead	128.0	0.135270000000000000000000000000000000
AFA	2	nsRead	128.0	0.220262192992666744267256431148876731
AFA	3	nsRead	128.0	0.308000000000000000000000000000000000
AFA	4	nsRead	128.0	0.376880105401844532279314888010540184
AFA	5	nsRead	128.0	0.436400000000000000000000000000000000
AFA	6	nsRead	128.0	0.488517736486486486486486486486486486
AFA	7	nsRead	128.0	0.530590361445783132530120481927710843
AFA	8	nsRead	128.0	0.567569411764705882352941176470588235
AFA	9	nsRead	128.0	0.600357943916460710545266317021787319
AFA	10	nsRead	128.0	0.629544326241134751773049645390070922
AFA	11	nsRead	128.0	0.655657542966263526416295353278166773
AFA	12	nsRead	128.0	0.680148251883330113965617152791191810
AFA	13	nsRead	128.0	0.702205111402359108781127129750982962
AFA	14	nsRead	128.0	0.722703448275862068965517241379310345
AFA	15	nsRead	128.0	0.742984190239103812410913252092911204
AFA	16	nsRead	128.0	0.762483533757110140531461422221485539
AFA	17	nsRead	128.0	0.781285714285714285714285714285714286
AFA	18	nsRead	128.0	0.799792552114956486541185994737907306
AFA	19	nsRead	128.0	0.818680000000000000000000000000000000
AFA	20	nsRead	128.0	0.836587803237986861842445559406196659
AFA	21	nsRead	128.0	0.854119037275175949257103136675645147
AFA	22	nsRead	128.0	0.871074257425742574257425742574257426
AFA	23	nsRead	128.0	0.887399946566924926529521773978092439
AFA	24	nsRead	128.0	0.903322802682668549241087186727850335
AFA	25	nsRead	128.0	0.919000000000000000000000000000000000
AFA	26	nsRead	128.0	0.934321428571428571428571428571428571
AFA	27	nsRead	128.0	0.949333333333333333333333333333333333
AFA	28	nsRead	128.0	0.964316669364348972183041598261151063
AFA	29	nsRead	128.0	0.978580970276733857191663819610522720
AFA	30	nsRead	128.0	0.992750393013100436681222707423580786
AFA	31	nsRead	128.0	1.006973721889554224883566200931470393
AFA	32	nsRead	128.0	1.020945191313340227507755946225439504
AFA	33	nsRead	128.0	1.034742081447963800904977375565610860
AFA	34	nsRead	128.0	1.048262557602626955729909215500510490
AFA	35	nsRead	128.0	1.061400000000000000000000000000000000
AFA	36	nsRead	128.0	1.074513043478260869565217391304347826
AFA	37	nsRead	128.0	1.087527831094049904030710172744721689
AFA	38	nsRead	128.0	1.100424168030551009274413529732678669
AFA	39	nsRead	128.0	1.113000000000000000000000000000000000
AFA	40	nsRead	128.0	1.125830188679245283018867924528301887
AFA	41	nsRead	128.0	1.138975460122699386503067484662576687
AFA	42	nsRead	128.0	1.151803953871499176276771004942339374
AFA	43	nsRead	128.0	1.164541046200840015273004963726613211
AFA	44	nsRead	128.0	1.177153981974173147457042191349850320
AFA	45	nsRead	128.0	1.189816547411460525524622692562082857
AFA	46	nsRead	128.0	1.202509433962264150943396226415094340
AFA	47	nsRead	128.0	1.215123648904403415064978760987508937
AFA	48	nsRead	128.0	1.227808354932154291812776337856380546
AFA	49	nsRead	128.0	1.240647664291369754552652414885193983
AFA	50	nsRead	128.0	1.253347898069998726453868685816169405
AFA	51	nsRead	128.0	1.266290909090909090909090909090909091
AFA	52	nsRead	128.0	1.279072305195184324532620245921739435
AFA	53	nsRead	128.0	1.291974879929221435793731041456016178
AFA	54	nsRead	128.0	1.304942304464585431352802954011413226
AFA	55	nsRead	128.0	1.318039380714879467996674979218620116
AFA	56	nsRead	128.0	1.331397783999170480972907316061562162
AFA	57	nsRead	128.0	1.345039289429463071137072897495398896
AFA	58	nsRead	128.0	1.358472271561081507795539767120584172
AFA	59	nsRead	128.0	1.372430879712746858168761220825852783
AFA	60	nsRead	128.0	1.386457610012111425111021396851029471
AFA	61	nsRead	128.0	1.400877556885752794735590264013319591
AFA	62	nsRead	128.0	1.415500000000000000000000000000000000
AFA	63	nsRead	128.0	1.430433811802232854864433811802232855
AFA	64	nsRead	128.0	1.445632111436950146627565982404692082
