model	percentile	io_type	io_size	latency
AFA	62	write	8.0	0.093654409652768743906161651418922487
AFA	63	write	2.0	0.088690784018671498326321284893897982
AFA	63	write	8.0	0.094469331042845594179466451091350040
AFA	64	write	2.0	0.089431645002241147467503361721201255
AFA	64	write	8.0	0.095294433362513095016001033250577616
AFA	65	write	2.0	0.090183612159179896063216345127073396
AFA	65	write	8.0	0.096116635928027901117456033001835606
AFA	66	write	2.0	0.090963726613211149293623520427644139
AFA	66	write	8.0	0.096946166517484411081107509007348793
AFA	67	write	2.0	0.091776519750553036832653322623942959
AFA	67	write	8.0	0.097782609559970976174620056258510839
AFA	68	write	2.0	0.092616566884103297292467161111607542
AFA	68	write	8.0	0.098630257206507797205157631809896712
AFA	69	write	2.0	0.093477927063339731285988483685220729
AFA	69	write	8.0	0.099483982528900340328203149758187856
AFA	70	write	2.0	0.094353078721745908028059236165237724
AFA	70	write	8.0	0.100379892753706305737963467438992917
AFA	71	write	2.0	0.095244239509215460243007247817042308
AFA	71	write	8.0	0.101337472341533255238838995184172849
AFA	72	write	2.0	0.096154525573947334731080567745618398
AFA	72	write	8.0	0.102334923664122137404580152671755725
AFA	73	write	2.0	0.097090322580645161290322580645161290
AFA	73	write	8.0	0.103356767848761692698953251034196710
AFA	74	write	2.0	0.098062480608454294650868321970935742
AFA	74	write	8.0	0.104443558724054125610283888063170497
AFA	75	write	2.0	0.099080965909090909090909090909090909
AFA	75	write	8.0	0.105606246602248215632288725601950090
AFA	76	write	2.0	0.100170698924731182795698924731182796
AFA	76	write	8.0	0.106856566747110377238663787628604090
AFA	77	write	2.0	0.101294392341518465190489162159006888
AFA	77	write	8.0	0.108213019192799220534181535114625810
AFA	78	write	2.0	0.102452407111466240511386336396324411
AFA	78	write	8.0	0.109752817681868556970495368337410869
AFA	79	write	2.0	0.103664419846670686536308036867947282
AFA	79	write	8.0	0.111532345851210600524568292424081626
AFA	80	write	2.0	0.104965133190447030006123698714023270
AFA	80	write	8.0	0.113514872437871795250124867009963304
AFA	81	write	2.0	0.106358890611160318866253321523472099
AFA	81	write	8.0	0.115776911011523687580025608194622279
AFA	82	write	2.0	0.107963577224148407620545448046609715
AFA	82	write	8.0	0.118427333782848625725287009599517363
AFA	83	write	2.0	0.109821057130645391081350619746402621
AFA	83	write	8.0	0.121528599429793300071275837491090520
AFA	84	write	2.0	0.111915935144066921408654342662398017
AFA	84	write	8.0	0.125170142048530560246223596274393714
AFA	85	write	2.0	0.114432432432432432432432432432432432
AFA	85	write	8.0	0.129948172142526608051827857473391948
AFA	86	write	2.0	0.117458056335643163389278620997793539
AFA	86	write	8.0	0.136171846435100548446069469835466179
AFA	87	write	2.0	0.121371465944320276853673357983747206
AFA	87	write	8.0	0.144576923076923076923076923076923077
AFA	88	write	2.0	0.126648823082763857251328777524677297
AFA	88	write	8.0	0.155937312903213629139722841945919827
AFA	89	write	2.0	0.134128153739951455229696929209254682
AFA	89	write	8.0	0.173083246938957905085351684690320851
AFA	90	write	2.0	0.145988642034997972488224835459621323
AFA	90	write	8.0	0.200239688427533860739849143078394465
AFA	91	write	2.0	0.168419953014810359406190887139656720
AFA	91	write	8.0	0.246226377431369938262307426724409446
AFA	92	write	2.0	0.221000000000000000000000000000000000
AFA	92	write	8.0	0.316355658714990710327241366460288645
AFA	93	write	2.0	0.294332110998949341793535361859046991
AFA	93	write	8.0	0.347526697609111119778462498537384453
AFA	94	write	2.0	0.322015993265993265993265993265993266
AFA	94	write	8.0	0.376577979529289307812409645521309200
AFA	95	write	2.0	0.348990012867754576826343803006375387
AFA	95	write	8.0	0.412915800197558398469094501061790347
AFA	96	write	2.0	0.390565515973503021533242796059849487
AFA	96	write	8.0	0.473483840567988847094948463256706701
AFA	97	write	2.0	0.460084866190579239702806030440741542
AFA	97	write	8.0	0.577479848472146936642429348081484349
AFA	98	write	2.0	0.603284972170686456400742115027829314
AFA	98	write	8.0	0.740849143137801494696879189730928013
AFA	99	write	2.0	1.006397741122543616437557965068004254
AFA	99	write	8.0	1.324625740812249215116767120527844467
HFA	0	write	2.0	0.000000000000000000000000000000000000
HFA	0	write	8.0	0.000000000000000000000000000000000000
HFA	1	write	2.0	0.051919011325592990953771636156421398
HFA	1	write	8.0	0.056492135596658624761821962369681294
HFA	2	write	2.0	0.054631373930745590854816293773367001
HFA	2	write	8.0	0.059190095346520563540629002419240074
HFA	3	write	2.0	0.056532706599758622880010163247157467
HFA	3	write	8.0	0.061047060463055145330096980306170225
HFA	4	write	2.0	0.058083061889250814332247557003257329
HFA	4	write	8.0	0.062548281038696790362402451582486570
HFA	5	write	2.0	0.059457106383382609067051381223335342
HFA	5	write	8.0	0.063900594032836476299675538532848674
HFA	6	write	2.0	0.060712157879452354597452009478154369
HFA	6	write	8.0	0.065122627100152738380973161684486144
HFA	7	write	2.0	0.061872373440227581302127109329540312
HFA	7	write	8.0	0.066229800491732512527918019556690002
HFA	8	write	2.0	0.062963921258805714661926394100994140
HFA	8	write	8.0	0.067273069421588346437496190650332175
HFA	9	write	2.0	0.063969798927034652212296503910952519
HFA	9	write	8.0	0.068241108641871776594406474065998574
HFA	10	write	2.0	0.064897994667903094934507940187782543
HFA	10	write	8.0	0.069155267173581312848069072554875902
HFA	11	write	2.0	0.065754154612124066473793985063580704
HFA	11	write	8.0	0.070024664861652248563692795350987255
HFA	12	write	2.0	0.066557447594909974127461851206505095
HFA	12	write	8.0	0.070829856081271752422161602859561659
HFA	13	write	2.0	0.067311870613365883429966432712847116
HFA	13	write	8.0	0.071594036912814756532784089841054161
HFA	14	write	2.0	0.068021450265755504935459377372817008
HFA	14	write	8.0	0.072327466925197525490351259018901771
HFA	15	write	2.0	0.068698085068305195967308954244466981
HFA	15	write	8.0	0.073024423401554768372546648458553438
HFA	16	write	2.0	0.069356379122870605291772381297571584
HFA	16	write	8.0	0.073692123006084525571452063805295182
HFA	17	write	2.0	0.070002112899249920766278127971264570
HFA	17	write	8.0	0.074337236476347445327298221445966889
HFA	18	write	2.0	0.070638086491901820003339455668725998
HFA	18	write	8.0	0.074965889037364968939030734548570379
HFA	19	write	2.0	0.071256887423161484273343204558711356
HFA	19	write	8.0	0.075582025486250838363514419852448021
HFA	20	write	2.0	0.071863694482098187403341883901499577
HFA	20	write	8.0	0.076189101061038129124568710051425527
HFA	21	write	2.0	0.072455518287813448330937549912154608
HFA	21	write	8.0	0.076777228774837955583891191159281692
HFA	22	write	2.0	0.073035674251357528642762516195717052
HFA	22	write	8.0	0.077351564324354071753774576954368931
HFA	23	write	2.0	0.073615384615384615384615384615384615
HFA	23	write	8.0	0.077917443132738266628275266340339764
HFA	24	write	2.0	0.074184850778546712802768166089965398
HFA	24	write	8.0	0.078475621959768607955305588406851859
HFA	25	write	2.0	0.074747474747474747474747474747474747
HFA	25	write	8.0	0.079031980006120575334081403651943283
HFA	26	write	2.0	0.075301219929312507125755330064986889
HFA	26	write	8.0	0.079589164070338490785235253736072240
HFA	27	write	2.0	0.075849433454964470904551565200691377
HFA	27	write	8.0	0.080144401880077159236014888472301464
HFA	28	write	2.0	0.076391618970777337939033307279191145
HFA	28	write	8.0	0.080697304848332072935047475002100664
HFA	29	write	2.0	0.076933009677523068514291225926759477
HFA	29	write	8.0	0.081250780983085463616097972558472274
HFA	30	write	2.0	0.077470212426130011180322632167385402
HFA	30	write	8.0	0.081802966204716751762703622659858984
HFA	31	write	2.0	0.078005695687550854353132628152969894
HFA	31	write	8.0	0.082358070478465810034222250920126558
HFA	32	write	2.0	0.078547622483584674218919113933184212
HFA	32	write	8.0	0.082915165396643615381227150596837422
HFA	33	write	2.0	0.079090961120225876607272311038192987
HFA	33	write	8.0	0.083482152506973959017949729074471659
HFA	34	write	2.0	0.079641149324992779849943775001689822
HFA	34	write	8.0	0.084053840185235362218883168707047319
HFA	35	write	2.0	0.080192172034127198487472394782415278
HFA	35	write	8.0	0.084640696322758073204615689943579711
HFA	36	write	2.0	0.080749315737869317909623104905289179
HFA	36	write	8.0	0.085236863791547306047168700702429070
HFA	37	write	2.0	0.081310904872389791183294663573085847
HFA	37	write	8.0	0.085851617423616195492154964061626635
HFA	38	write	2.0	0.081879464595325612039669880019418822
HFA	38	write	8.0	0.086478326790035444258130591507435262
HFA	39	write	2.0	0.082456006695060428421003001775919785
HFA	39	write	8.0	0.087121880479526794650853018866504617
HFA	40	write	2.0	0.083035481226947448062797515841240818
HFA	40	write	8.0	0.087776371308016877637130801687763713
HFA	41	write	2.0	0.083623074768972276673200784094091291
HFA	41	write	8.0	0.088445288375122221974007316993537057
HFA	42	write	2.0	0.084210787229823517747372595677176284
HFA	42	write	8.0	0.089136405770611658724459821137149945
HFA	43	write	2.0	0.084802018093249826026443980514961726
HFA	43	write	8.0	0.089852355072463768115942028985507246
HFA	44	write	2.0	0.085401613245595414986202504776056039
HFA	44	write	8.0	0.090587759382525734014364162055027102
HFA	45	write	2.0	0.086018822878970647366304784881383193
HFA	45	write	8.0	0.091342438210544977651184716157717944
HFA	46	write	2.0	0.086655228949525705586134207752664246
HFA	46	write	8.0	0.092110784600872640188827965835232094
HFA	47	write	2.0	0.087306305006492569614774202856730631
HFA	47	write	8.0	0.092893476209921568075249588126786544
HFA	48	write	2.0	0.087966744830526540183329780430611810
HFA	48	write	8.0	0.093702532086567538566590950264078373
HFA	49	write	2.0	0.088635135135135135135135135135135135
HFA	49	write	8.0	0.094523089652594811974334038626804676
HFA	50	write	2.0	0.089311685806432166862585526117491033
HFA	50	write	8.0	0.095364285309900561690976954090153626
HFA	51	write	2.0	0.090004238485447866628991240463407742
HFA	51	write	8.0	0.096217885360422195784143253714041670
HFA	52	write	2.0	0.090719674310402126952475905616483882
HFA	52	write	8.0	0.097082033180014567829546207015988957
HFA	53	write	2.0	0.091452357139097150677926589912692982
HFA	53	write	8.0	0.097954414402143067947058957070535086
HFA	54	write	2.0	0.092207605480986297534256164359589101
HFA	54	write	8.0	0.098819203111511121723637565894605367
HFA	55	write	2.0	0.092983910458202168590416229450856943
HFA	55	write	8.0	0.099682961095100864553314121037463977
HFA	56	write	2.0	0.093770964389978393178182058091012552
HFA	56	write	8.0	0.100549321124092200820966214082728134
HFA	57	write	2.0	0.094575242427870226266012211181611397
HFA	57	write	8.0	0.101423362058894889605779858558809522
HFA	58	write	2.0	0.095394434405229267532366321490847808
HFA	58	write	8.0	0.102295773504832709686802843043966510
HFA	59	write	2.0	0.096227645352503468280993820153865557
HFA	59	write	8.0	0.103181532755968561013127673472828034
HFA	60	write	2.0	0.097069330752935638256139341475534168
HFA	60	write	8.0	0.104075125733445096395641240569991618
HFA	61	write	2.0	0.097929547911235454950085839638837668
HFA	61	write	8.0	0.104979597757759191933664057882765908
HFA	62	write	2.0	0.098809659090909090909090909090909091
HFA	62	write	8.0	0.105902483959087732672638333015691506
HFA	63	write	2.0	0.099720947630922693266832917705735661
HFA	63	write	8.0	0.106849836283974593524538639796598084
HFA	64	write	2.0	0.100651751126571270456162542493477745
HFA	64	write	8.0	0.107835232660071202390110381594718858
HFA	65	write	2.0	0.101616079385341650810472313880392110
HFA	65	write	8.0	0.108867605291740594072764806282086743
HFA	66	write	2.0	0.102611306179775280898876404494382022
HFA	66	write	8.0	0.109966569619915061833916504180133016
HFA	67	write	2.0	0.103632742117117117117117117117117117
HFA	67	write	8.0	0.111154528755122226932315953087466441
HFA	68	write	2.0	0.104682403433476394849785407725321888
HFA	68	write	8.0	0.112435975232198142414860681114551084
HFA	69	write	2.0	0.105765761705286600562065857150432154
HFA	69	write	8.0	0.113798359535201640464798359535201640
HFA	70	write	2.0	0.106896284415931569099171344560278001
HFA	70	write	8.0	0.115253854750719806031216851038036066
HFA	71	write	2.0	0.108076152869835002115357495416725427
HFA	71	write	8.0	0.116848093743616408846960946349978644
HFA	72	write	2.0	0.109320435120435120435120435120435120
HFA	72	write	8.0	0.118557554708805670901471887798249698
HFA	73	write	2.0	0.110642700911709292504926695107954176
HFA	73	write	8.0	0.120396762402088772845953002610966057
HFA	74	write	2.0	0.112049404385106750302123496575933705
HFA	74	write	8.0	0.122344695132966332943514266427070557
HFA	75	write	2.0	0.113585635359116022099447513812154696
HFA	75	write	8.0	0.124508391966227452987079442241269029
HFA	76	write	2.0	0.115242053662091781584722722657145665
HFA	76	write	8.0	0.126961518876190887251644957566747640
HFA	77	write	2.0	0.117067074867798497077650988032284999
HFA	77	write	8.0	0.129788774743172137308945126534703082
HFA	78	write	2.0	0.119086764140053866871873797614467103
HFA	78	write	8.0	0.133043954604524610281199622661888276
HFA	79	write	2.0	0.121346422767300351487206621565440871
HFA	79	write	8.0	0.136759428420275181636198316603198486
HFA	80	write	2.0	0.123941952506596306068601583113456464
HFA	80	write	8.0	0.141182958579881656804733727810650888
HFA	81	write	2.0	0.127000000000000000000000000000000000
HFA	81	write	8.0	0.146650727628761411022202186408204666
HFA	82	write	2.0	0.130632405138486671122001930645281057
HFA	82	write	8.0	0.153488744285892263313751233863934756
HFA	83	write	2.0	0.135178571428571428571428571428571429
HFA	83	write	8.0	0.162156584242992711558616201109297907
HFA	84	write	2.0	0.141071199972906841869089246556205603
HFA	84	write	8.0	0.173793807270804353860492236215075374
HFA	85	write	2.0	0.149507946501360066510077406752710044
HFA	85	write	8.0	0.190120292887029288702928870292887029
HFA	86	write	2.0	0.162838888888888888888888888888888889
HFA	86	write	8.0	0.214994863246333431812937632219651210
HFA	87	write	2.0	0.185130016051364365971107544141252006
HFA	87	write	8.0	0.253887528032997281391189473313557953
HFA	88	write	2.0	0.229092230795375267579767093800497296
HFA	88	write	8.0	0.315555555555555555555555555555555556
HFA	89	write	2.0	0.300633610960994373271449915758018883
HFA	89	write	8.0	0.351995408163265306122448979591836735
HFA	90	write	2.0	0.324882466695315857327030511388053287
HFA	90	write	8.0	0.367150432858150763792972690982715550
HFA	91	write	2.0	0.336895684947768281101614434947768281
HFA	91	write	8.0	0.377116582926510589269381985770112485
HFA	92	write	2.0	0.350008352808794252575088721544187657
HFA	92	write	8.0	0.389294687978191263646533876837218872
HFA	93	write	2.0	0.364520482603815937149270482603815937
HFA	93	write	8.0	0.405613855201615727219211556916716985
HFA	94	write	2.0	0.381614113859708573364961030159268045
HFA	94	write	8.0	0.426487260121915804048353420950855186
HFA	95	write	2.0	0.404224617129892229154849688031764039
HFA	95	write	8.0	0.456218212120341369500876411597367892
HFA	96	write	2.0	0.436959687870260663507109004739336493
HFA	96	write	8.0	0.504664265557700876281004010099509877
HFA	97	write	2.0	0.495190915404917349631893318516460620
HFA	97	write	8.0	0.593103640671082531547647826717594159
HFA	98	write	2.0	0.636650849131871889365905550700961210
HFA	98	write	8.0	0.797754815894965647562560758484342061
HFA	99	write	2.0	1.132595418766470941791113782421748578
HFA	99	write	8.0	1.398427026339228909530474615090978496
AFA	0	nsRead	32.0	0.000000000000000000000000000000000000
AFA	0	seqRead	256.0	0.000000000000000000000000000000000000
AFA	1	nsRead	32.0	0.169341184387617765814266487213997308
AFA	1	seqRead	256.0	0.016718115751256635217622893107945118
AFA	2	nsRead	32.0	0.236260869565217391304347826086956522
AFA	2	seqRead	256.0	0.028462024483348690272475977359484007
AFA	3	nsRead	32.0	0.276666666666666666666666666666666667
AFA	3	seqRead	256.0	0.039833102971665514858327574291637871
AFA	4	nsRead	32.0	0.308285714285714285714285714285714286
AFA	4	seqRead	256.0	0.049000000000000000000000000000000000
AFA	5	nsRead	32.0	0.332750000000000000000000000000000000
AFA	5	seqRead	256.0	0.056952474545688877432658847789663616
AFA	6	nsRead	32.0	0.352833333333333333333333333333333333
AFA	6	seqRead	256.0	0.064770209897650073536566938054441585
AFA	7	nsRead	32.0	0.370236196639181713808579480221271266
AFA	7	seqRead	256.0	0.071800000000000000000000000000000000
AFA	8	nsRead	32.0	0.385107043452634336422279707914470022
AFA	8	seqRead	256.0	0.079602272727272727272727272727272727
AFA	9	nsRead	32.0	0.398103040540540540540540540540540541
AFA	9	seqRead	256.0	0.087500000000000000000000000000000000
AFA	10	nsRead	32.0	0.409865430622009569377990430622009569
AFA	10	seqRead	256.0	0.096000000000000000000000000000000000
AFA	11	nsRead	32.0	0.420627397470884421724257216435407618
AFA	11	seqRead	256.0	0.104983024313725490196078431372549020
AFA	12	nsRead	32.0	0.429944444444444444444444444444444444
AFA	12	seqRead	256.0	0.114187205897837834016525346318260444
AFA	13	nsRead	32.0	0.438195915796527605504025567751642283
AFA	13	seqRead	256.0	0.123795918367346938775510204081632653
AFA	14	nsRead	32.0	0.445708210299102026957381144385091586
AFA	14	seqRead	256.0	0.133247711626227986488925560168114896
AFA	15	nsRead	32.0	0.452623305422647527910685805422647528
AFA	15	seqRead	256.0	0.143153237307472903593839132915002852
AFA	16	nsRead	32.0	0.459118129838864115120509944464202665
AFA	16	seqRead	256.0	0.153568727605859666562182325752157371
AFA	17	nsRead	32.0	0.465148737274862960062646828504306969
AFA	17	seqRead	256.0	0.164480225988700564971751412429378531
AFA	18	nsRead	32.0	0.470851347000107330685843082537297413
AFA	18	seqRead	256.0	0.175794968963270345347920024692204808
AFA	19	nsRead	32.0	0.476254237288135593220338983050847458
AFA	19	seqRead	256.0	0.187266666666666666666666666666666667
AFA	20	nsRead	32.0	0.481497800989554700384826827927432655
AFA	20	seqRead	256.0	0.199099066678369759208870944146990842
AFA	21	nsRead	32.0	0.486493297942932979429329794293297943
AFA	21	seqRead	256.0	0.211495206950722964957840402680260332
AFA	22	nsRead	32.0	0.491242813455657492354740061162079511
AFA	22	seqRead	256.0	0.224072164948453608247422680412371134
AFA	23	nsRead	32.0	0.495851851851851851851851851851851852
AFA	23	seqRead	256.0	0.236880000000000000000000000000000000
AFA	24	nsRead	32.0	0.500320840950639853747714808043875686
AFA	24	seqRead	256.0	0.250090323072815348819468283937902887
AFA	25	nsRead	32.0	0.504672109030422543691951046950971685
AFA	25	seqRead	256.0	0.263575601374570446735395189003436426
AFA	26	nsRead	32.0	0.508908883401641083080891649483661295
AFA	26	seqRead	256.0	0.277474025974025974025974025974025974
AFA	27	nsRead	32.0	0.513114359733530717986676535899333827
AFA	27	seqRead	256.0	0.291547033910277944348339335106132483
AFA	28	nsRead	32.0	0.517278201368523949169110459433040078
AFA	28	seqRead	256.0	0.306002460697197539302802460697197539
AFA	29	nsRead	32.0	0.521382151370679380214541120381406436
AFA	29	seqRead	256.0	0.320648526077097505668934240362811791
AFA	30	nsRead	32.0	0.525483355104790542150362720692743121
AFA	30	seqRead	256.0	0.335027359952026385487981610114437060
AFA	31	nsRead	32.0	0.529570000000000000000000000000000000
AFA	31	seqRead	256.0	0.349900327844492119658595933985307366
AFA	32	nsRead	32.0	0.533593528528210878165393809896549536
AFA	32	seqRead	256.0	0.364874578262818777986338321412486700
AFA	33	nsRead	32.0	0.537623021995506398079129822666653809
AFA	33	seqRead	256.0	0.380093452853385623356210218341970525
AFA	34	nsRead	32.0	0.541636363636363636363636363636363636
AFA	34	seqRead	256.0	0.395759550561797752808988764044943820
AFA	35	nsRead	32.0	0.545633866061513205542948191782144754
AFA	35	seqRead	256.0	0.411654602206390431032428697371869713
AFA	36	nsRead	32.0	0.549642857142857142857142857142857143
AFA	36	seqRead	256.0	0.428034237879869872252638260731571848
AFA	37	nsRead	32.0	0.553657517364668430602202840708306236
AFA	37	seqRead	256.0	0.444380653666075730715032501477339879
AFA	38	nsRead	32.0	0.557667574931880108991825613079019074
AFA	38	seqRead	256.0	0.460856757162141892905354732263386831
AFA	39	nsRead	32.0	0.561670881006864988558352402745995423
AFA	39	seqRead	256.0	0.477751423601036368772424512396673088
AFA	40	nsRead	32.0	0.565702811244979919678714859437751004
AFA	40	seqRead	256.0	0.495003928415539065910082933216935836
AFA	41	nsRead	32.0	0.569751599373862147584775322001599374
AFA	41	seqRead	256.0	0.512829844432172218691062925258671890
AFA	42	nsRead	32.0	0.573815464213854555906869790169588962
AFA	42	seqRead	256.0	0.530838790931989924433249370277078086
AFA	43	nsRead	32.0	0.577921773552098555335639370340911193
AFA	43	seqRead	256.0	0.549473712455948909679612171517504159
AFA	44	nsRead	32.0	0.582065388580578648358156572857487552
AFA	44	seqRead	256.0	0.568606362525189124905024611013841631
AFA	45	nsRead	32.0	0.586261155746868241513691974966827913
AFA	45	seqRead	256.0	0.587872386741693021727522898098328336
AFA	46	nsRead	32.0	0.590481669602261090402654323516159423
AFA	46	seqRead	256.0	0.607663072776280323450134770889487871
AFA	47	nsRead	32.0	0.594760000000000000000000000000000000
AFA	47	seqRead	256.0	0.627703910614525139664804469273743017
AFA	48	nsRead	32.0	0.599133638187672063832765619896411740
AFA	48	seqRead	256.0	0.648167994453417536133284168869546250
AFA	49	nsRead	32.0	0.603562857777339123568890643505724437
AFA	49	seqRead	256.0	0.669606060606060606060606060606060606
AFA	50	nsRead	32.0	0.608080548414738646101113967437874893
AFA	50	seqRead	256.0	0.691461538461538461538461538461538462
AFA	51	nsRead	32.0	0.612654803811217137572320641225095531
AFA	51	seqRead	256.0	0.713955819559228650137741046831955923
AFA	52	nsRead	32.0	0.617351063829787234042553191489361702
AFA	52	seqRead	256.0	0.736995619703139472554128923837846046
AFA	53	nsRead	32.0	0.622116398167391978321027913973062040
AFA	53	seqRead	256.0	0.760574675324675324675324675324675325
AFA	54	nsRead	32.0	0.626923928753180661577608142493638677
AFA	54	seqRead	256.0	0.784611165523996082272282076395690500
AFA	55	nsRead	32.0	0.631854632186793873964348481044438865
AFA	55	seqRead	256.0	0.809441908713692946058091286307053942
AFA	56	nsRead	32.0	0.636837109987798500958689210388704898
AFA	56	seqRead	256.0	0.835026675671112611852101975350329225
AFA	57	nsRead	32.0	0.641948717948717948717948717948717949
AFA	57	seqRead	256.0	0.861284128020901371652514696276943174
AFA	58	nsRead	32.0	0.647146793905605898269380935950750903
AFA	58	seqRead	256.0	0.888344669920369894682763935268430516
AFA	59	nsRead	32.0	0.652461211839877669160613838676205559
AFA	59	seqRead	256.0	0.916164383561643835616438356164383562
AFA	60	nsRead	32.0	0.657999305844342791337449217875307892
AFA	60	seqRead	256.0	0.944759811852118161663371082749116184
AFA	61	nsRead	32.0	0.663670395564592176548246169267852852
AFA	61	seqRead	256.0	0.974180349506677178145679543228457440
AFA	62	nsRead	32.0	0.669537726255847061216188732967256457
AFA	62	seqRead	256.0	1.004658333333333333333333333333333333
AFA	63	nsRead	32.0	0.675613479171606987589913840803098569
AFA	63	seqRead	256.0	1.035750499001996007984031936127744511
AFA	64	nsRead	32.0	0.681912715101059949362742994464232073
AFA	64	seqRead	256.0	1.067859506336011501049238867053899575
AFA	65	nsRead	32.0	0.688477655787503679145216555875803164
AFA	65	seqRead	256.0	1.101296684118673647469458987783595113
AFA	66	nsRead	32.0	0.695304195446405730365822460987464825
AFA	66	seqRead	256.0	1.135844006568144499178981937602627258
AFA	67	nsRead	32.0	0.702468510082762089932408963697265617
AFA	67	seqRead	256.0	1.171569418468476341962210064498086032
AFA	68	nsRead	32.0	0.709953828439053528183810996628025073
AFA	68	seqRead	256.0	1.208844181712383672904688078583606984
AFA	69	nsRead	32.0	0.717718637651160257108617496459309293
AFA	69	seqRead	256.0	1.247756087494841106066859265373503921
AFA	70	nsRead	32.0	0.725714759666032484787496658752496108
AFA	70	seqRead	256.0	1.288428571428571428571428571428571429
AFA	71	nsRead	32.0	0.733934613293262668173829072440813416
AFA	71	seqRead	256.0	1.331391518219590238311285161660060175
AFA	72	nsRead	32.0	0.742535352517463631709843724177405507
AFA	72	seqRead	256.0	1.376491997270970323056412906203400501
AFA	73	nsRead	32.0	0.751374827382126652199644900374827382
AFA	73	seqRead	256.0	1.424450915910202750448442680871881285
AFA	74	nsRead	32.0	0.760434781909696697896320041451037417
AFA	74	seqRead	256.0	1.475224791518690974140425643858679925
AFA	75	nsRead	32.0	0.769805911160752641979551507861500129
AFA	75	seqRead	256.0	1.528125000000000000000000000000000000
AFA	76	nsRead	32.0	0.779663236669784845650140318054256314
AFA	76	seqRead	256.0	1.584456227906009565398211686421293408
AFA	77	nsRead	32.0	0.789924706207659339140052536983271118
AFA	77	seqRead	256.0	1.644416167426667726573057661316548270
AFA	78	nsRead	32.0	0.800800000000000000000000000000000000
AFA	78	seqRead	256.0	1.709058590767094758764317945157931274
AFA	79	nsRead	32.0	0.812437795487281638994968912692911367
AFA	79	seqRead	256.0	1.778562261609795716944081754346283940
AFA	80	nsRead	32.0	0.824948617684392159363792020649477075
AFA	80	seqRead	256.0	1.852965702478718790936223146212747568
AFA	81	nsRead	32.0	0.838450541705704351980030647035967375
AFA	81	seqRead	256.0	1.933833333333333333333333333333333333
AFA	82	nsRead	32.0	0.853439521256011940958593620432306927
AFA	82	seqRead	256.0	2.020422018348623853211009174311926606
AFA	83	nsRead	32.0	0.869800000000000000000000000000000000
AFA	83	seqRead	256.0	2.113555820868250791093245184920641512
AFA	84	nsRead	32.0	0.887984468045200919022834904112158297
AFA	84	seqRead	256.0	2.217409196067090803932909196067090804
AFA	85	nsRead	32.0	0.907985299660761402186204297022238975
AFA	85	seqRead	256.0	2.329763374026832170227601178037266678
AFA	86	nsRead	32.0	0.930510635903207653348339898705683737
AFA	86	seqRead	256.0	2.454574845679012345679012345679012346
AFA	87	nsRead	32.0	0.956050552807681117253418679080593541
AFA	87	seqRead	256.0	2.589280612846199175014731879787860931
AFA	88	nsRead	32.0	0.985777469512762171646093851714539018
AFA	88	seqRead	256.0	2.738393409175219488067268455545937925
AFA	89	nsRead	32.0	1.020655172413793103448275862068965517
AFA	89	seqRead	256.0	2.902883116883116883116883116883116883
AFA	90	nsRead	32.0	1.062647401362700047536048169862145460
AFA	90	seqRead	256.0	3.092627610094012864918357248886689758
AFA	91	nsRead	32.0	1.114003678715464927820285703516640911
AFA	91	seqRead	256.0	3.307045580501875799598666132378408886
AFA	92	nsRead	32.0	1.177800000000000000000000000000000000
AFA	92	seqRead	256.0	3.552566357181867831785909339158929547
AFA	93	nsRead	32.0	1.259244677063853258588446772836049831
AFA	93	seqRead	256.0	3.858426775927016942495492117901201507
AFA	94	nsRead	32.0	1.366737743419121244740189842450337606
AFA	94	seqRead	256.0	4.240741253731343283582089552238805970
AFA	95	nsRead	32.0	1.512949044585987261146496815286624204
AFA	95	seqRead	256.0	4.741944631419526508976556830491896383
AFA	96	nsRead	32.0	1.720763803403330919623461259956553222
AFA	96	seqRead	256.0	5.411360153256704980842911877394636015
AFA	97	nsRead	32.0	2.040382990881761037541305374046560163
AFA	97	seqRead	256.0	6.379646203554119547657512116316639742
AFA	98	nsRead	32.0	2.618495958469793045780781827050379764
AFA	98	seqRead	256.0	7.939126930185417039289334048768854707
AFA	99	nsRead	32.0	3.936000299691440139692908016134408553
AFA	99	seqRead	256.0	11.305430786860198624904507257448433919
HFA	0	nsRead	32.0	0.000000000000000000000000000000000000
HFA	0	seqRead	256.0	0.000000000000000000000000000000000000
HFA	1	nsRead	32.0	0.111598063250796763912723706790880118
HFA	1	seqRead	256.0	0.021841786525359576078728236184708554
HFA	2	nsRead	32.0	0.138972293000566226752036238512130319
HFA	2	seqRead	256.0	0.045076172112186293936620490081956774
HFA	3	nsRead	32.0	0.166208955223880597014925373134328358
HFA	3	seqRead	256.0	0.062624338624338624338624338624338624
HFA	4	nsRead	32.0	0.193452380952380952380952380952380952
HFA	4	seqRead	256.0	0.079151212261532282203535091242603248
HFA	5	nsRead	32.0	0.221078831091314392908912989633792294
HFA	5	seqRead	256.0	0.097387096774193548387096774193548387
HFA	6	nsRead	32.0	0.248345804450450812637907227382441578
HFA	6	seqRead	256.0	0.118150206533984228313931656027037176
HFA	7	nsRead	32.0	0.274896227537784124717362846602403903
HFA	7	seqRead	256.0	0.139688424198840397321227920355971055
HFA	8	nsRead	32.0	0.300571428571428571428571428571428571
HFA	8	seqRead	256.0	0.163522027761013880506940253470126735
