model	percentile	io_type	io_size	latency
HFA	28	nsRead	128.0	0.887264069264069264069264069264069264
HFA	29	nsRead	128.0	0.921151260504201680672268907563025210
HFA	30	nsRead	128.0	0.954884296084061115739880477848841043
HFA	31	nsRead	128.0	0.988452583539603960396039603960396040
HFA	32	nsRead	128.0	1.021476222826086956521739130434782609
HFA	33	nsRead	128.0	1.053987797045600513808606294155427103
HFA	34	nsRead	128.0	1.086130516112575461270300144545531843
HFA	35	nsRead	128.0	1.118320945945945945945945945945945946
HFA	36	nsRead	128.0	1.150203817511387462945557081917431856
HFA	37	nsRead	128.0	1.182248113423279213354676423507889321
HFA	38	nsRead	128.0	1.214132461557089235984986075796101223
HFA	39	nsRead	128.0	1.245963685342243467278439021270813183
HFA	40	nsRead	128.0	1.277868577194752774974772956609485368
HFA	41	nsRead	128.0	1.309946944850498338870431893687707641
HFA	42	nsRead	128.0	1.342138075313807531380753138075313808
HFA	43	nsRead	128.0	1.374506992048258842884562654236358651
HFA	44	nsRead	128.0	1.407160221255673222390317700453857791
HFA	45	nsRead	128.0	1.440401238390092879256965944272445820
HFA	46	nsRead	128.0	1.474027558519324986390854654327708220
HFA	47	nsRead	128.0	1.507901843593824679934850094894270613
HFA	48	nsRead	128.0	1.542431889305977196282104310230456465
HFA	49	nsRead	128.0	1.577333333333333333333333333333333333
HFA	50	nsRead	128.0	1.613107622347336509311390212213079255
HFA	51	nsRead	128.0	1.649573218098627351296390442297915608
HFA	52	nsRead	128.0	1.686933518005540166204986149584487535
HFA	53	nsRead	128.0	1.725037618403247631935047361299052774
HFA	54	nsRead	128.0	1.764000000000000000000000000000000000
HFA	55	nsRead	128.0	1.804084880488796234380941142534974892
HFA	56	nsRead	128.0	1.845054017857142857142857142857142857
HFA	57	nsRead	128.0	1.887001343183344526527871054398925453
HFA	58	nsRead	128.0	1.930036227479394101485569792603758905
HFA	59	nsRead	128.0	1.974261705101327742837176799440950384
HFA	60	nsRead	128.0	2.019747422680412371134020618556701031
HFA	61	nsRead	128.0	2.066773223769916825333199719410762601
HFA	62	nsRead	128.0	2.115338077645206226152262128278117619
HFA	63	nsRead	128.0	2.165392857142857142857142857142857143
HFA	64	nsRead	128.0	2.217571072319201995012468827930174564
HFA	65	nsRead	128.0	2.271459369527145359019264448336252189
HFA	66	nsRead	128.0	2.327443902439024390243902439024390244
HFA	67	nsRead	128.0	2.385670713201820940819423368740515933
HFA	68	nsRead	128.0	2.445746028026432956835543890893752636
HFA	69	nsRead	128.0	2.508568728942463108624341480608806933
HFA	70	nsRead	128.0	2.574978008577549159478715374580611947
HFA	71	nsRead	128.0	2.644100000000000000000000000000000000
HFA	72	nsRead	128.0	2.716705583756345177664974619289340102
HFA	73	nsRead	128.0	2.793092398884239888423988842398884240
HFA	74	nsRead	128.0	2.873845238095238095238095238095238095
HFA	75	nsRead	128.0	2.959481333969090960087510167447339635
HFA	76	nsRead	128.0	3.050185002305403026365427337888250828
HFA	77	nsRead	128.0	3.145739464078131604903480343807242497
HFA	78	nsRead	128.0	3.247673903236720424044208864328408706
HFA	79	nsRead	128.0	3.356229980842911877394636015325670498
HFA	80	nsRead	128.0	3.473158822390083284911872942087933372
HFA	81	nsRead	128.0	3.599464024327388928976394186166374601
HFA	82	nsRead	128.0	3.736656999442275515895147796988287786
HFA	83	nsRead	128.0	3.885239548809531212108022062069780312
HFA	84	nsRead	128.0	4.048169189168888721973936230142336726
HFA	85	nsRead	128.0	4.228852680589458457643974324202151704
HFA	86	nsRead	128.0	4.426892982456140350877192982456140351
HFA	87	nsRead	128.0	4.648919285334375373126227924495533340
HFA	88	nsRead	128.0	4.898557902517291733019247757032372047
HFA	89	nsRead	128.0	5.179433333333333333333333333333333333
HFA	90	nsRead	128.0	5.496695319148936170212765957446808511
HFA	91	nsRead	128.0	5.858374907384539392442578414423314399
HFA	92	nsRead	128.0	6.284713368002447231569287243805445090
HFA	93	nsRead	128.0	6.785452950775850949882327870629821613
HFA	94	nsRead	128.0	7.391352771117031130546865419287840796
HFA	95	nsRead	128.0	8.152460343770577416498262982221112146
HFA	96	nsRead	128.0	9.151385485466748669679386047009118378
HFA	97	nsRead	128.0	10.562455223880597014925373134328358209
HFA	98	nsRead	128.0	12.745692276405660509670271104192087068
HFA	99	nsRead	128.0	17.390743793445878848063555114200595829
AFA	0	write	4.0	0.028565262931825735152081606110379895
AFA	1	write	4.0	0.046213837879391358358238470987023332
AFA	2	write	4.0	0.048341833330825219585358635184822902
AFA	3	write	4.0	0.049930205220379672435210500931269085
AFA	4	write	4.0	0.051314992430639683157281282866400366
AFA	5	write	4.0	0.052488862666782470850993950765199155
AFA	6	write	4.0	0.053503845770579333646958492559899702
AFA	7	write	4.0	0.054430973692797410711871908700936090
AFA	8	write	4.0	0.055300645656379491197732340391633525
AFA	9	write	4.0	0.056135698296897371739882447292859503
AFA	10	write	4.0	0.056894797946486772119430848212047226
AFA	11	write	4.0	0.057594227641993724841121646980007348
AFA	12	write	4.0	0.058222215551759455835775632314389825
AFA	13	write	4.0	0.058799778750225404103751558780492141
AFA	14	write	4.0	0.059356518551599848235740483116226129
AFA	15	write	4.0	0.059892397010684948428139089617688839
AFA	16	write	4.0	0.060435945716411191320755921802513992
AFA	17	write	4.0	0.060954331093820031536804999666232676
AFA	18	write	4.0	0.061456145135409042283655199594617420
AFA	19	write	4.0	0.061926084278923631214252261488138481
AFA	20	write	4.0	0.062370593415198677905536061086309779
AFA	21	write	4.0	0.062810952780789105161303308881674483
AFA	22	write	4.0	0.063245844415899205281720672959614760
AFA	23	write	4.0	0.063673905082150050771561267124997919
AFA	24	write	4.0	0.064098416985490476732556763034398338
AFA	25	write	4.0	0.064522054510175533595054374802581111
AFA	26	write	4.0	0.064938699900365883269003742558838551
AFA	27	write	4.0	0.065349344185413231267303066519417255
AFA	28	write	4.0	0.065767781939630223475952550446752314
AFA	29	write	4.0	0.066181998060059919117014369636808799
AFA	30	write	4.0	0.066605917697141698763429961483884046
AFA	31	write	4.0	0.067027271453107591583858530524785427
AFA	32	write	4.0	0.067453179273590398136951945899950737
AFA	33	write	4.0	0.067889992097408412472219320440918359
AFA	34	write	4.0	0.068326068885813684169809190827329185
AFA	35	write	4.0	0.068766543227536403141300784259023155
AFA	36	write	4.0	0.069211270718232044198895027624309392
AFA	37	write	4.0	0.069649265045373269645660367855074167
AFA	38	write	4.0	0.070084082176815165977314948111720314
AFA	39	write	4.0	0.070504515363192256768479203762041729
AFA	40	write	4.0	0.070918564902079805757004568544135970
AFA	41	write	4.0	0.071340164269735048970603114695925257
AFA	42	write	4.0	0.071770804395037306211968090825037091
AFA	43	write	4.0	0.072205616772609297048629998601246445
AFA	44	write	4.0	0.072643867488541978747681304461457065
AFA	45	write	4.0	0.073094266997298197564676708982567823
AFA	46	write	4.0	0.073554393110823240973387468375340155
AFA	47	write	4.0	0.074029316109076849598580818303804953
AFA	48	write	4.0	0.074507282856916028823208006239113075
AFA	49	write	4.0	0.074993924413417968530237686880847938
AFA	50	write	4.0	0.075486273360205203371198241113961158
AFA	51	write	4.0	0.075989834629330762298002557062312674
AFA	52	write	4.0	0.076501746101688227131329207578936292
AFA	53	write	4.0	0.077020770136349762991846421208025264
AFA	54	write	4.0	0.077549328587015246108536830528247943
AFA	55	write	4.0	0.078103642848633325594750797277648123
AFA	56	write	4.0	0.078683465587877604750611369494047226
AFA	57	write	4.0	0.079287089484586205324811474122955843
AFA	58	write	4.0	0.079920213072148528242716141827992337
AFA	59	write	4.0	0.080561392380224991811481435081273877
AFA	60	write	4.0	0.081208297127353388696401400575629251
AFA	61	write	4.0	0.081867348836824787949934690233296407
AFA	62	write	4.0	0.082545008339289969025494400762449369
AFA	63	write	4.0	0.083258189016323323154051983965145080
AFA	64	write	4.0	0.083981586257574620606466416638373623
AFA	65	write	4.0	0.084722899871014535620178316296020998
AFA	66	write	4.0	0.085493490521981730380953092124120366
AFA	67	write	4.0	0.086267125869127298719864838521021509
AFA	68	write	4.0	0.087050666836462988260899766144157077
AFA	69	write	4.0	0.087850690847112162747417825186379088
AFA	70	write	4.0	0.088668998194819551923426764249030940
AFA	71	write	4.0	0.089489433976891119043507983100001057
AFA	72	write	4.0	0.090330016089124507979449609114089956
AFA	73	write	4.0	0.091229239863138742448318690038330205
AFA	74	write	4.0	0.092171377062309735191139877500086456
AFA	75	write	4.0	0.093149074507966260543580131208997188
AFA	76	write	4.0	0.094153466122961104140526976160602258
AFA	77	write	4.0	0.095242780570038778503243720022338088
AFA	78	write	4.0	0.096430384321545995382939627181113717
AFA	79	write	4.0	0.097726072470236550657546474575215636
AFA	80	write	4.0	0.099117975101127125633271806150100145
AFA	81	write	4.0	0.100686244059810958379510627063472262
AFA	82	write	4.0	0.102524718082359581596992878502203701
AFA	83	write	4.0	0.104601574249316723140371880172667593
AFA	84	write	4.0	0.107185100130128862120985294286997478
AFA	85	write	4.0	0.110199459702836560108059432687978388
AFA	86	write	4.0	0.113710396730914198855655197129663576
AFA	87	write	4.0	0.118748633879781420765027322404371585
AFA	88	write	4.0	0.125896034052887907090906742110090558
AFA	89	write	4.0	0.136196722777789781379193674376721383
AFA	90	write	4.0	0.152927259580621836587129428778018800
AFA	91	write	4.0	0.185063966529025365947305677524084688
AFA	92	write	4.0	0.246553704998232232787878299304294350
AFA	93	write	4.0	0.297180186712880746680148153543281785
AFA	94	write	4.0	0.320453589023941472738357435917152288
AFA	95	write	4.0	0.350194976631255367435677668161282911
AFA	96	write	4.0	0.392236583105179101072324891626739676
AFA	97	write	4.0	0.464482621146834274809406635501189867
AFA	98	write	4.0	0.608435782118050689255021554986237323
AFA	99	write	4.0	1.005384930126188513966053045830129980
HFA	0	write	4.0	0.022779555409347307978982820019692104
HFA	1	write	4.0	0.045915489439166863987591591304555615
HFA	2	write	4.0	0.048261980452167045117978082732747557
HFA	3	write	4.0	0.049806795575714172037876979390467096
HFA	4	write	4.0	0.051157053066842575696568346083882335
HFA	5	write	4.0	0.052386616081474856466922477712703038
HFA	6	write	4.0	0.053527270382380190347848058620399225
HFA	7	write	4.0	0.054632586770904553731546003485339245
HFA	8	write	4.0	0.055714077863498219123451187480231583
HFA	9	write	4.0	0.056758672320926119462979339175174853
HFA	10	write	4.0	0.057739330809565237837710738554868443
HFA	11	write	4.0	0.058627227030858146769712828504458383
HFA	12	write	4.0	0.059445434408515188684755601683987294
HFA	13	write	4.0	0.060209264974663733569732190738855873
HFA	14	write	4.0	0.060923033379614614195112648151724858
HFA	15	write	4.0	0.061581915123851496251992051468707577
HFA	16	write	4.0	0.062200679755632152492015528594783647
HFA	17	write	4.0	0.062791038953558393682810479077975190
HFA	18	write	4.0	0.063360367813166184097489579687549715
HFA	19	write	4.0	0.063909158043522003450357405568731713
HFA	20	write	4.0	0.064440360564192991813469338946665123
HFA	21	write	4.0	0.064958593616709219943069403246420885
HFA	22	write	4.0	0.065459572918417493056722773148926293
HFA	23	write	4.0	0.065954660868985388228811878929534659
HFA	24	write	4.0	0.066440982106948244998383395500319378
HFA	25	write	4.0	0.066920903496615469663355833035604795
HFA	26	write	4.0	0.067397750047058562997575099930242601
HFA	27	write	4.0	0.067868309237060161405724746879209520
HFA	28	write	4.0	0.068332186143471044270053521108138396
HFA	29	write	4.0	0.068794635839978530900168685784388897
HFA	30	write	4.0	0.069263843904955716701539167072716329
HFA	31	write	4.0	0.069733983198804044687824870652957828
HFA	32	write	4.0	0.070210086976461893741408597446912454
HFA	33	write	4.0	0.070686792512396139783864201842501445
HFA	34	write	4.0	0.071170220872193938991271416588460995
HFA	35	write	4.0	0.071662934008494830571755089805935676
HFA	36	write	4.0	0.072165747583219843272085910115871492
HFA	37	write	4.0	0.072673226747247409674417405096617371
HFA	38	write	4.0	0.073186954930486330824388294158155035
HFA	39	write	4.0	0.073710232003100279355201077130830309
HFA	40	write	4.0	0.074246792657932580707257142210093644
HFA	41	write	4.0	0.074797815778129041528955309670929731
HFA	42	write	4.0	0.075363390401845116650403619267275792
HFA	43	write	4.0	0.075938836800468795780837972458247876
HFA	44	write	4.0	0.076528128601789545168295991242879565
HFA	45	write	4.0	0.077135465884179136994321972740022603
HFA	46	write	4.0	0.077760349958094971104511434086455769
HFA	47	write	4.0	0.078412251369270683194004035745171519
HFA	48	write	4.0	0.079084175328923457149087737151995348
HFA	49	write	4.0	0.079773614818378263625890677357878715
HFA	50	write	4.0	0.080490255865139897708379360593379007
HFA	51	write	4.0	0.081220575935917151978404669100389559
HFA	52	write	4.0	0.081964394167240693489080554558419761
HFA	53	write	4.0	0.082712398014950975298612452333256244
HFA	54	write	4.0	0.083473392062744095777392637791816751
HFA	55	write	4.0	0.084247839383485474429411736869253302
HFA	56	write	4.0	0.085021262446365615690847309398657205
HFA	57	write	4.0	0.085796200503518004209400128021854603
HFA	58	write	4.0	0.086581720138982897883669509498668833
HFA	59	write	4.0	0.087382452420326013678976208722508081
HFA	60	write	4.0	0.088184761962741994399123341044685255
HFA	61	write	4.0	0.089013182602535825153055474651261839
HFA	62	write	4.0	0.089872058062621488204281978492217763
HFA	63	write	4.0	0.090752551163151339970167818014097545
HFA	64	write	4.0	0.091666865339933326598646327911910294
HFA	65	write	4.0	0.092602192357985312853770083814062639
HFA	66	write	4.0	0.093558599476527408676792491983907569
HFA	67	write	4.0	0.094551612097129970414292457341358598
HFA	68	write	4.0	0.095594913105203896803250599696480149
HFA	69	write	4.0	0.096685804578440799426207173036748424
HFA	70	write	4.0	0.097821005679645045028580976387244491
HFA	71	write	4.0	0.099051483407960456242308925266020703
HFA	72	write	4.0	0.100369110784816046381276929372401627
HFA	73	write	4.0	0.101782201272149023171285779191276692
HFA	74	write	4.0	0.103312426925004175714047102054451311
HFA	75	write	4.0	0.104986421448611825010589339193460200
HFA	76	write	4.0	0.106850496530550111519944206120408703
HFA	77	write	4.0	0.108935091938323934608335916935301420
HFA	78	write	4.0	0.111287414333528130478669712585666472
HFA	79	write	4.0	0.113975212510420909578862017640363466
HFA	80	write	4.0	0.117155306815184192301515381635926165
HFA	81	write	4.0	0.120960134699145023390869495079851589
HFA	82	write	4.0	0.125538908042759385446710601170663695
HFA	83	write	4.0	0.131219975393161247883446419217697433
HFA	84	write	4.0	0.138627765875932383618195749738072527
HFA	85	write	4.0	0.148516905253321995608746969908494409
HFA	86	write	4.0	0.162873203719357565511411665257819104
HFA	87	write	4.0	0.185230833333333333333333333333333333
HFA	88	write	4.0	0.223919114754777135995693849243318220
HFA	89	write	4.0	0.284295796420714667935073428860217611
HFA	90	write	4.0	0.308812951612099466786266008870284547
HFA	91	write	4.0	0.320640769515353311135775064742878283
HFA	92	write	4.0	0.332854866930002945675358183476535744
HFA	93	write	4.0	0.347848077554000994824794420514557250
HFA	94	write	4.0	0.366541488513660410174650336980940648
HFA	95	write	4.0	0.390704275749258801972333849747166933
HFA	96	write	4.0	0.429301894538115688014532904294728872
HFA	97	write	4.0	0.496987736885787621228655303321396185
HFA	98	write	4.0	0.658360584620151835975830191602540929
HFA	99	write	4.0	1.159200834641082243360753787017203376
AFA	0	seqRead	16.0	0.001000000000000000000000000000000000
AFA	0	write	32.0	0.031595758220528150169044604278982338
AFA	1	seqRead	16.0	0.026499227255555173953360579730054607
AFA	1	write	32.0	0.099305588627150834821555120900303314
AFA	2	seqRead	16.0	0.037624552836295497132474021918119357
AFA	2	write	32.0	0.104876838664487508755545178613121644
AFA	3	seqRead	16.0	0.046585019395626049482165716827692986
AFA	3	write	32.0	0.108168158644658026802608259928357279
AFA	4	seqRead	16.0	0.053697062208690115666859852906364534
AFA	4	write	32.0	0.110523914099542715363398761035655354
AFA	5	seqRead	16.0	0.060700101713975247493477038543910744
AFA	5	write	32.0	0.112530263210406342215784642616516148
AFA	6	seqRead	16.0	0.067154839801444043321299638989169675
AFA	6	write	32.0	0.114304120627771130973326764726581744
AFA	7	seqRead	16.0	0.073201155027303503862319068431699316
AFA	7	write	32.0	0.115868569418622179789960303502336566
AFA	8	seqRead	16.0	0.078969490509490509490509490509490509
AFA	8	write	32.0	0.117296870157723527178318915535305647
AFA	9	seqRead	16.0	0.084501184143883512548538175027148029
AFA	9	write	32.0	0.118618326442566960273233866618730901
AFA	10	seqRead	16.0	0.089686530174819710196700082609569314
AFA	10	write	32.0	0.119795453492657795465576933534469390
AFA	11	seqRead	16.0	0.094792880258899676375404530744336570
AFA	11	write	32.0	0.120911980629325785551599849634035778
AFA	12	seqRead	16.0	0.099775538123714543426693904240296614
AFA	12	write	32.0	0.121967751441383728379244074311338885
AFA	13	seqRead	16.0	0.104890019960079840319361277445109780
AFA	13	write	32.0	0.122968436933076684294354118215051247
AFA	14	seqRead	16.0	0.110002476046937237592851760146409732
AFA	14	write	32.0	0.123926697549384345822432374048916305
AFA	15	seqRead	16.0	0.115055772147381568382549736818627888
AFA	15	write	32.0	0.124839011236140511588946245610560239
AFA	16	seqRead	16.0	0.120081836234687298517085751128304320
AFA	16	write	32.0	0.125732899977379771654747546346283643
AFA	17	seqRead	16.0	0.125134825302156201517980732606857854
AFA	17	write	32.0	0.126586671378054320882694417802669019
AFA	18	seqRead	16.0	0.130091606080634500991407799074686054
AFA	18	write	32.0	0.127408137923068037426360170959916830
AFA	19	seqRead	16.0	0.135001712528355345150675596919242184
AFA	19	write	32.0	0.128219970042842161559294807743183034
AFA	20	seqRead	16.0	0.139895142870833266782730917280263221
AFA	20	write	32.0	0.129020510083180680407451889054684120
AFA	21	seqRead	16.0	0.144736566484517304189435336976320583
AFA	21	write	32.0	0.129809202031505552207971076870104158
AFA	22	seqRead	16.0	0.149621729313321822287156328861734626
AFA	22	write	32.0	0.130602166662787333867572878808534976
AFA	23	seqRead	16.0	0.154556432517758484609313338595106551
AFA	23	write	32.0	0.131368475747197096103744035596147654
AFA	24	seqRead	16.0	0.159386975332921278867224813170759117
AFA	24	write	32.0	0.132125467704091561681862077322180649
AFA	25	seqRead	16.0	0.164200858685517271288245115684021077
AFA	25	write	32.0	0.132881578669371025332234687625446325
AFA	26	seqRead	16.0	0.169034092037667367888839733114239023
AFA	26	write	32.0	0.133629379052674855564291020823265509
AFA	27	seqRead	16.0	0.173891061165185861417201342368174045
AFA	27	write	32.0	0.134372435122222001942863940048769850
AFA	28	seqRead	16.0	0.178699426244678882102535628354617805
AFA	28	write	32.0	0.135107525346280165643295730401256604
AFA	29	seqRead	16.0	0.183480263157894736842105263157894737
AFA	29	write	32.0	0.135843495769274662927759753492997701
AFA	30	seqRead	16.0	0.188250616269515201314708299096138044
AFA	30	write	32.0	0.136570928876797512631169840652934318
AFA	31	seqRead	16.0	0.193044182571486789377164979963322692
AFA	31	write	32.0	0.137302918312730979992353765770358099
AFA	32	seqRead	16.0	0.197829174337912476986262569041212293
AFA	32	write	32.0	0.138033635527525949283931152279595323
AFA	33	seqRead	16.0	0.202636154289004029936672423719055843
AFA	33	write	32.0	0.138769061148333474684081078788906793
AFA	34	seqRead	16.0	0.207269348861831656961355214399152991
AFA	34	write	32.0	0.139502935965860343847842315791819407
AFA	35	seqRead	16.0	0.211798744701662862732311705249429410
AFA	35	write	32.0	0.140246933882519288107460117419235853
AFA	36	seqRead	16.0	0.216329411764705882352941176470588235
AFA	36	write	32.0	0.140983097021856231812271685963717417
AFA	37	seqRead	16.0	0.220832951065769930674184595413585630
AFA	37	write	32.0	0.141724029632471050801946728680683752
AFA	38	seqRead	16.0	0.225248914616497829232995658465991317
AFA	38	write	32.0	0.142468475427247272376170705802838660
AFA	39	seqRead	16.0	0.229428967813540510543840177580466149
AFA	39	write	32.0	0.143206890894175553732567678424938474
AFA	40	seqRead	16.0	0.233544377910734293159966761795362123
AFA	40	write	32.0	0.143963972975942829644617733874420737
AFA	41	seqRead	16.0	0.237718950577663671373555840821566110
AFA	41	write	32.0	0.144723370114117969096589675580264859
AFA	42	seqRead	16.0	0.241813965037743345252284465633690902
AFA	42	write	32.0	0.145489783903587754536639423742900679
AFA	43	seqRead	16.0	0.245992716678805535324107793153678077
AFA	43	write	32.0	0.146248979045323692843275088705898105
AFA	44	seqRead	16.0	0.250429585877355986195911866206530396
AFA	44	write	32.0	0.147004860826175002978041904358529774
