model	io_type	io_size	percentile	latency	cnt	mints	maxts
HFA	nsRead	512.0	44	2.976000000000000000000000000000000000	103412	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	nsRead	512.0	45	3.092829106945975744211686879823594267	103412	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	nsRead	512.0	46	3.209000000000000000000000000000000000	103412	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	nsRead	512.0	47	3.324777777777777777777777777777777778	103412	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	nsRead	512.0	48	3.441500000000000000000000000000000000	103412	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	nsRead	512.0	49	3.559333333333333333333333333333333333	103412	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	nsRead	512.0	50	3.679075971731448763250883392226148410	103412	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	nsRead	512.0	51	3.801692841218726777309883576913549666	103412	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	nsRead	512.0	52	3.926977777777777777777777777777777778	103412	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	nsRead	512.0	53	4.055400000000000000000000000000000000	103412	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	nsRead	512.0	54	4.188500000000000000000000000000000000	103412	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	nsRead	512.0	55	4.324447658402203856749311294765840220	103412	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	nsRead	512.0	56	4.464625000000000000000000000000000000	103412	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	nsRead	512.0	57	4.608000000000000000000000000000000000	103412	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	nsRead	512.0	58	4.756492927864214992927864214992927864	103412	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	nsRead	512.0	59	4.910000000000000000000000000000000000	103412	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	nsRead	512.0	60	5.069561863173216885007278020378457060	103412	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	nsRead	512.0	61	5.234666666666666666666666666666666667	103412	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	nsRead	512.0	62	5.405900000000000000000000000000000000	103412	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	nsRead	512.0	63	5.584000000000000000000000000000000000	103412	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	nsRead	512.0	64	5.770177083333333333333333333333333333	103412	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	nsRead	512.0	65	5.965454545454545454545454545454545455	103412	2022-02-20 00:00:00	2022-02-21 23:59:00
HFA	nsRead	512.0	66	6.169944444444444444444444444444444444	103412	2022-02-20 00:00:00	2022-02-21 23:59:00
