model	io_type	io_size	percentile	latency	cnt	mints	maxts
AFA	nsRead	0.0	43	0.001250000000000000000000000000000000	112	2021-11-22 05:57:00	2021-11-28 22:31:00
AFA	write	0.0	89	0.000984224598930481283422459893048128	317	2021-11-22 00:07:00	2021-11-28 22:32:00
AFA	nsRead	0.0	87	0.001625000000000000000000000000000000	100	2021-11-22 00:58:00	2021-11-28 22:32:00
AFA	nsRead	0.0	17	0.001083333333333333333333333333333333	125	2021-11-22 00:31:00	2021-11-28 22:34:00
AFA	nsRead	0.0	96	0.002000000000000000000000000000000000	78	2021-11-22 23:27:00	2021-11-28 22:35:00
AFA	nsRead	0.0	94	0.001875000000000000000000000000000000	76	2021-11-22 12:07:00	2021-11-28 22:36:00
AFA	write	0.0	62	0.000794919786096256684491978609625668	205	2021-11-22 01:06:00	2021-11-28 22:37:00
AFA	nsRead	0.0	57	0.001333333333333333333333333333333333	99	2021-11-22 05:33:00	2021-11-28 22:41:00
AFA	write	0.0	14	0.000605349794238683127572016460905350	337	2021-11-22 00:05:00	2021-11-28 22:42:00
AFA	write	0.0	29	0.000683127572016460905349794238683128	347	2021-11-22 00:09:00	2021-11-28 22:45:00
AFA	write	0.0	91	0.001007219251336898395721925133689840	325	2021-11-22 00:16:00	2021-11-28 22:47:00
AFA	nsRead	0.0	66	0.001375000000000000000000000000000000	101	2021-11-22 00:57:00	2021-11-28 22:47:00
AFA	write	0.0	86	0.000950617283950617283950617283950617	311	2021-11-22 00:19:00	2021-11-28 22:48:00
AFA	write	0.0	16	0.000617283950617283950617283950617284	323	2021-11-22 00:20:00	2021-11-28 22:48:00
AFA	nsRead	0.0	7	0.001041666666666666666666666666666667	99	2021-11-22 04:26:00	2021-11-28 22:48:00
AFA	nsRead	0.0	25	0.001125000000000000000000000000000000	107	2021-11-22 00:08:00	2021-11-28 22:50:00
AFA	write	0.0	51	0.000758750000000000000000000000000000	249	2021-11-22 00:01:00	2021-11-28 22:51:00
AFA	write	0.0	72	0.000838750000000000000000000000000000	238	2021-11-22 00:16:00	2021-11-28 22:52:00
AFA	nsRead	0.0	54	0.001291666666666666666666666666666667	95	2021-11-22 01:17:00	2021-11-28 22:52:00
AFA	nsRead	0.0	22	0.001125000000000000000000000000000000	110	2021-11-22 00:09:00	2021-11-28 22:55:00
AFA	write	0.0	28	0.000678750000000000000000000000000000	356	2021-11-22 00:12:00	2021-11-28 22:55:00
AFA	write	0.0	98	0.001145989304812834224598930481283422	324	2021-11-22 00:02:00	2021-11-28 23:01:00
AFA	write	0.0	23	0.000655967078189300411522633744855967	341	2021-11-22 00:23:00	2021-11-28 23:01:00
AFA	nsRead	0.0	48	0.001250000000000000000000000000000000	95	2021-11-22 00:05:00	2021-11-28 23:02:00
AFA	write	0.0	94	0.001048559670781893004115226337448560	310	2021-11-22 00:08:00	2021-11-28 23:02:00
AFA	write	0.0	99	0.001215226337448559670781893004115226	340	2021-11-22 02:02:00	2021-11-28 23:03:00
AFA	write	0.0	96	0.001086096256684491978609625668449198	308	2021-11-22 00:11:00	2021-11-28 23:04:00
AFA	write	0.0	93	0.001033957219251336898395721925133690	327	2021-11-22 00:13:00	2021-11-28 23:05:00
AFA	write	0.0	85	0.000940106951871657754010695187165775	338	2021-11-22 00:22:00	2021-11-28 23:06:00
AFA	nsRead	0.0	18	0.001083333333333333333333333333333333	108	2021-11-22 02:09:00	2021-11-28 23:06:00
AFA	write	0.0	82	0.000911229946524064171122994652406417	307	2021-11-22 00:01:00	2021-11-28 23:07:00
AFA	nsRead	0.0	12	0.001041666666666666666666666666666667	108	2021-11-22 00:04:00	2021-11-28 23:07:00
AFA	nsRead	0.0	46	0.001250000000000000000000000000000000	105	2021-11-22 01:31:00	2021-11-28 23:09:00
AFA	write	0.0	54	0.000767914438502673796791443850267380	252	2021-11-22 00:29:00	2021-11-28 23:10:00
AFA	nsRead	0.0	35	0.001166666666666666666666666666666667	107	2021-11-22 00:50:00	2021-11-28 23:10:00
AFA	write	0.0	64	0.000802406417112299465240641711229947	247	2021-11-22 03:26:00	2021-11-28 23:11:00
AFA	nsRead	0.0	37	0.001208333333333333333333333333333333	106	2021-11-22 00:29:00	2021-11-28 23:12:00
AFA	write	0.0	21	0.000645267489711934156378600823045267	332	2021-11-22 00:43:00	2021-11-28 23:12:00
AFA	write	0.0	71	0.000833750000000000000000000000000000	234	2021-11-22 01:57:00	2021-11-28 23:12:00
AFA	nsRead	0.0	72	0.001416666666666666666666666666666667	94	2021-11-22 03:54:00	2021-11-28 23:13:00
AFA	write	0.0	35	0.000706250000000000000000000000000000	325	2021-11-22 01:28:00	2021-11-28 23:15:00
AFA	nsRead	0.0	61	0.001333333333333333333333333333333333	108	2021-11-22 01:37:00	2021-11-28 23:15:00
AFA	write	0.0	57	0.000777500000000000000000000000000000	216	2021-11-22 00:46:00	2021-11-28 23:16:00
AFA	write	0.0	74	0.000849465240641711229946524064171123	248	2021-11-22 00:30:00	2021-11-28 23:17:00
AFA	nsRead	0.0	32	0.001166666666666666666666666666666667	114	2021-11-22 01:39:00	2021-11-28 23:17:00
AFA	write	0.0	66	0.000810000000000000000000000000000000	242	2021-11-22 01:01:00	2021-11-28 23:18:00
AFA	nsRead	0.0	62	0.001333333333333333333333333333333333	87	2021-11-22 00:47:00	2021-11-28 23:19:00
AFA	nsRead	0.0	49	0.001250000000000000000000000000000000	101	2021-11-22 00:52:00	2021-11-28 23:20:00
AFA	write	0.0	67	0.000814403292181069958847736625514403	238	2021-11-22 01:17:00	2021-11-28 23:21:00
AFA	nsRead	0.0	93	0.001833333333333333333333333333333333	82	2021-11-22 08:27:00	2021-11-28 23:21:00
AFA	write	0.0	81	0.000901871657754010695187165775401070	299	2021-11-22 00:31:00	2021-11-28 23:22:00
AFA	write	0.0	78	0.000877005347593582887700534759358289	279	2021-11-22 00:08:00	2021-11-28 23:23:00
AFA	nsRead	0.0	86	0.001625000000000000000000000000000000	85	2021-11-22 00:56:00	2021-11-28 23:23:00
AFA	nsRead	0.0	40	0.001208333333333333333333333333333333	119	2021-11-22 00:26:00	2021-11-28 23:24:00
AFA	write	0.0	50	0.000755347593582887700534759358288770	237	2021-11-22 01:10:00	2021-11-28 23:24:00
AFA	nsRead	0.0	52	0.001291666666666666666666666666666667	100	2021-11-22 01:42:00	2021-11-28 23:25:00
AFA	nsRead	0.0	70	0.001416666666666666666666666666666667	92	2021-11-22 10:00:00	2021-11-28 23:26:00
AFA	nsRead	0.0	71	0.001416666666666666666666666666666667	94	2021-11-22 01:02:00	2021-11-28 23:27:00
AFA	write	0.0	45	0.000740000000000000000000000000000000	284	2021-11-22 01:05:00	2021-11-28 23:27:00
AFA	nsRead	0.0	77	0.001500000000000000000000000000000000	93	2021-11-22 00:16:00	2021-11-28 23:28:00
AFA	nsRead	0.0	29	0.001166666666666666666666666666666667	113	2021-11-22 00:17:00	2021-11-28 23:30:00
AFA	write	0.0	70	0.000828750000000000000000000000000000	249	2021-11-22 00:48:00	2021-11-28 23:30:00
AFA	write	0.0	83	0.000921122994652406417112299465240642	305	2021-11-22 00:09:00	2021-11-28 23:31:00
AFA	nsRead	0.0	39	0.001208333333333333333333333333333333	101	2021-11-22 00:59:00	2021-11-28 23:31:00
AFA	write	0.0	69	0.000823750000000000000000000000000000	240	2021-11-22 01:52:00	2021-11-28 23:31:00
AFA	write	0.0	63	0.000798663101604278074866310160427807	203	2021-11-22 01:21:00	2021-11-28 23:32:00
AFA	write	0.0	84	0.000930213903743315508021390374331551	296	2021-11-22 00:24:00	2021-11-28 23:33:00
AFA	nsRead	0.0	69	0.001416666666666666666666666666666667	102	2021-11-22 00:38:00	2021-11-28 23:33:00
AFA	nsRead	0.0	8	0.001041666666666666666666666666666667	113	2021-11-22 00:54:00	2021-11-28 23:34:00
AFA	write	0.0	73	0.000843850267379679144385026737967914	264	2021-11-22 00:54:00	2021-11-28 23:34:00
AFA	write	0.0	5	0.000528750000000000000000000000000000	369	2021-11-22 00:31:00	2021-11-28 23:35:00
AFA	nsRead	0.0	99	0.151000000000000000000000000000000000	113	2021-11-22 00:43:00	2021-11-28 23:35:00
AFA	nsRead	0.0	1	0.000958333333333333333333333333333333	106	2021-11-22 00:01:00	2021-11-28 23:36:00
AFA	nsRead	0.0	13	0.001083333333333333333333333333333333	109	2021-11-22 01:12:00	2021-11-28 23:37:00
AFA	write	0.0	55	0.000771250000000000000000000000000000	233	2021-11-22 00:58:00	2021-11-28 23:39:00
AFA	nsRead	0.0	26	0.001125000000000000000000000000000000	97	2021-11-22 02:35:00	2021-11-28 23:39:00
AFA	write	0.0	13	0.000598765432098765432098765432098765	332	2021-11-22 00:03:00	2021-11-28 23:41:00
AFA	write	0.0	46	0.000743048128342245989304812834224599	279	2021-11-22 00:14:00	2021-11-28 23:41:00
AFA	nsRead	0.0	59	0.001333333333333333333333333333333333	111	2021-11-22 00:36:00	2021-11-28 23:41:00
AFA	write	0.0	22	0.000650617283950617283950617283950617	331	2021-11-22 00:27:00	2021-11-28 23:42:00
AFA	nsRead	0.0	33	0.001166666666666666666666666666666667	107	2021-11-22 01:07:00	2021-11-28 23:42:00
AFA	write	0.0	6	0.000540329218106995884773662551440329	365	2021-11-22 00:00:00	2021-11-28 23:43:00
AFA	write	0.0	27	0.000674485596707818930041152263374486	365	2021-11-22 00:34:00	2021-11-28 23:43:00
AFA	write	0.0	52	0.000761764705882352941176470588235294	228	2021-11-22 00:49:00	2021-11-28 23:43:00
AFA	write	0.0	8	0.000561250000000000000000000000000000	352	2021-11-22 00:18:00	2021-11-28 23:44:00
AFA	write	0.0	34	0.000702673796791443850267379679144385	322	2021-11-22 00:22:00	2021-11-28 23:44:00
AFA	nsRead	0.0	98	0.002666666666666666666666666666666667	90	2021-11-22 00:24:00	2021-11-28 23:44:00
AFA	write	0.0	38	0.000716872427983539094650205761316872	319	2021-11-22 00:17:00	2021-11-28 23:45:00
AFA	write	0.0	17	0.000623045267489711934156378600823045	348	2021-11-22 00:35:00	2021-11-28 23:45:00
AFA	write	0.0	49	0.000752406417112299465240641711229947	254	2021-11-22 00:40:00	2021-11-28 23:46:00
AFA	nsRead	0.0	28	0.001166666666666666666666666666666667	107	2021-11-22 00:51:00	2021-11-28 23:46:00
AFA	write	0.0	19	0.000634156378600823045267489711934156	334	2021-11-22 01:17:00	2021-11-28 23:46:00
AFA	write	0.0	11	0.000585185185185185185185185185185185	320	2021-11-22 00:20:00	2021-11-28 23:47:00
AFA	nsRead	0.0	41	0.001208333333333333333333333333333333	103	2021-11-22 02:07:00	2021-11-28 23:47:00
AFA	write	0.0	12	0.000592181069958847736625514403292181	327	2021-11-22 00:40:00	2021-11-28 23:48:00
AFA	nsRead	0.0	3	0.001000000000000000000000000000000000	110	2021-11-22 00:53:00	2021-11-28 23:48:00
AFA	write	0.0	40	0.000723750000000000000000000000000000	290	2021-11-22 00:01:00	2021-11-28 23:49:00
AFA	write	0.0	37	0.000713580246913580246913580246913580	339	2021-11-22 00:15:00	2021-11-28 23:49:00
AFA	write	0.0	10	0.000578189300411522633744855967078189	327	2021-11-22 00:34:00	2021-11-28 23:49:00
AFA	nsRead	0.0	47	0.001250000000000000000000000000000000	100	2021-11-22 01:41:00	2021-11-28 23:49:00
AFA	nsRead	0.0	19	0.001083333333333333333333333333333333	98	2021-11-22 00:00:00	2021-11-28 23:50:00
AFA	write	0.0	4	0.000516250000000000000000000000000000	410	2021-11-22 00:21:00	2021-11-28 23:50:00
AFA	write	0.0	36	0.000709893048128342245989304812834225	334	2021-11-22 01:01:00	2021-11-28 23:50:00
AFA	write	0.0	44	0.000736363636363636363636363636363636	284	2021-11-22 00:06:00	2021-11-28 23:51:00
AFA	nsRead	0.0	34	0.001166666666666666666666666666666667	102	2021-11-22 00:23:00	2021-11-28 23:51:00
AFA	write	0.0	7	0.000551250000000000000000000000000000	380	2021-11-22 00:38:00	2021-11-28 23:51:00
AFA	write	0.0	53	0.000765000000000000000000000000000000	263	2021-11-22 00:39:00	2021-11-28 23:51:00
AFA	nsRead	0.0	0	0.000833333333333333333333333333333333	106	2021-11-22 00:15:00	2021-11-28 23:52:00
AFA	write	0.0	41	0.000727272727272727272727272727272727	295	2021-11-22 01:02:00	2021-11-28 23:52:00
AFA	write	0.0	65	0.000806172839506172839506172839506173	224	2021-11-22 00:03:00	2021-11-28 23:53:00
AFA	write	0.0	59	0.000783950617283950617283950617283951	210	2021-11-22 00:14:00	2021-11-28 23:53:00
AFA	write	0.0	9	0.000570000000000000000000000000000000	336	2021-11-22 00:37:00	2021-11-28 23:53:00
AFA	write	0.0	43	0.000733744855967078189300411522633745	285	2021-11-22 00:00:00	2021-11-28 23:54:00
AFA	write	0.0	56	0.000774598930481283422459893048128342	215	2021-11-22 00:05:00	2021-11-28 23:54:00
AFA	write	0.0	30	0.000687500000000000000000000000000000	358	2021-11-22 00:13:00	2021-11-28 23:54:00
AFA	nsRead	0.0	75	0.001458333333333333333333333333333333	108	2021-11-22 00:34:00	2021-11-28 23:54:00
AFA	write	0.0	48	0.000748930481283422459893048128342246	245	2021-11-22 00:04:00	2021-11-28 23:55:00
AFA	write	0.0	32	0.000695473251028806584362139917695473	352	2021-11-22 00:50:00	2021-11-28 23:55:00
AFA	nsRead	0.0	44	0.001250000000000000000000000000000000	97	2021-11-22 01:21:00	2021-11-28 23:55:00
AFA	write	0.0	47	0.000746250000000000000000000000000000	256	2021-11-22 02:35:00	2021-11-28 23:55:00
AFA	nsRead	0.0	81	0.001541666666666666666666666666666667	104	2021-11-22 00:35:00	2021-11-28 23:56:00
AFA	write	0.0	61	0.000791250000000000000000000000000000	217	2021-11-22 00:59:00	2021-11-28 23:56:00
AFA	write	0.0	31	0.000691250000000000000000000000000000	375	2021-11-22 01:12:00	2021-11-28 23:56:00
AFA	write	0.0	33	0.000699176954732510288065843621399177	352	2021-11-22 02:14:00	2021-11-28 23:56:00
AFA	write	0.0	26	0.000669958847736625514403292181069959	356	2021-11-22 00:24:00	2021-11-28 23:57:00
AFA	write	0.0	60	0.000787500000000000000000000000000000	227	2021-11-22 01:20:00	2021-11-28 23:57:00
AFA	write	0.0	42	0.000730041152263374485596707818930041	272	2021-11-22 01:43:00	2021-11-28 23:57:00
AFA	nsRead	0.0	74	0.001458333333333333333333333333333333	106	2021-11-22 02:24:00	2021-11-28 23:57:00
AFA	nsRead	512.0	1	0.414333333333333333333333333333333333	38460	2021-11-22 00:00:00	2021-11-28 23:58:00
AFA	seqRead	4.0	70	0.354736842105263157894736842105263158	60487	2021-11-22 00:00:00	2021-11-28 23:58:00
AFA	seqRead	256.0	88	3.245961538461538461538461538461538462	94409	2021-11-22 00:00:00	2021-11-28 23:58:00
AFA	write	0.0	39	0.000720320855614973262032085561497326	334	2021-11-22 00:00:00	2021-11-28 23:58:00
AFA	nsRead	0.0	14	0.001083333333333333333333333333333333	112	2021-11-22 00:06:00	2021-11-28 23:58:00
AFA	write	0.0	77	0.000869547325102880658436213991769547	279	2021-11-22 00:07:00	2021-11-28 23:58:00
AFA	nsRead	0.5	0	0.000000000000000000000000000000000000	221692	2021-11-22 00:00:00	2021-11-28 23:59:00
AFA	nsRead	0.5	1	0.048581802479170900223531802479170900	222590	2021-11-22 00:00:00	2021-11-28 23:59:00
AFA	nsRead	0.5	2	0.064333333333333333333333333333333333	222325	2021-11-22 00:00:00	2021-11-28 23:59:00
AFA	nsRead	0.5	3	0.078166666666666666666666666666666667	219827	2021-11-22 00:00:00	2021-11-28 23:59:00
AFA	nsRead	0.5	4	0.092000000000000000000000000000000000	221212	2021-11-22 00:00:00	2021-11-28 23:59:00
AFA	nsRead	0.5	5	0.105500000000000000000000000000000000	225649	2021-11-22 00:00:00	2021-11-28 23:59:00
AFA	nsRead	0.5	6	0.118000000000000000000000000000000000	224812	2021-11-22 00:00:00	2021-11-28 23:59:00
AFA	nsRead	0.5	7	0.129147898308248123608537414512538161	226025	2021-11-22 00:00:00	2021-11-28 23:59:00
AFA	nsRead	0.5	8	0.139090909090909090909090909090909091	226824	2021-11-22 00:00:00	2021-11-28 23:59:00
AFA	nsRead	0.5	9	0.148216928535225544855549923973644197	223498	2021-11-22 00:00:00	2021-11-28 23:59:00
AFA	nsRead	0.5	10	0.156440296759078484966809839906286607	223500	2021-11-22 00:00:00	2021-11-28 23:59:00
AFA	nsRead	0.5	11	0.163935739617598684210526315789473684	220721	2021-11-22 00:00:00	2021-11-28 23:59:00
AFA	nsRead	0.5	12	0.170673987645847632120796156485929993	218894	2021-11-22 00:00:00	2021-11-28 23:59:00
AFA	nsRead	0.5	13	0.176772443890274314214463840399002494	219581	2021-11-22 00:00:00	2021-11-28 23:59:00
AFA	nsRead	0.5	14	0.182258503401360544217687074829931973	219772	2021-11-22 00:00:00	2021-11-28 23:59:00
AFA	nsRead	0.5	15	0.187256410256410256410256410256410256	218947	2021-11-22 00:00:00	2021-11-28 23:59:00
AFA	nsRead	0.5	16	0.191749326145552560646900269541778976	218039	2021-11-22 00:00:00	2021-11-28 23:59:00
AFA	nsRead	0.5	17	0.195794964028776978417266187050359712	216996	2021-11-22 00:00:00	2021-11-28 23:59:00
AFA	nsRead	0.5	18	0.199521502617263676485682028122754798	215937	2021-11-22 00:00:00	2021-11-28 23:59:00
AFA	nsRead	0.5	19	0.202951515151515151515151515151515152	214813	2021-11-22 00:00:00	2021-11-28 23:59:00
AFA	nsRead	0.5	20	0.206083063646170442286947141316073355	215228	2021-11-22 00:00:00	2021-11-28 23:59:00
AFA	nsRead	0.5	21	0.208983108108108108108108108108108108	217189	2021-11-22 00:00:00	2021-11-28 23:59:00
AFA	nsRead	0.5	22	0.211707925583396064092913216474889773	218211	2021-11-22 00:00:00	2021-11-28 23:59:00
AFA	nsRead	0.5	23	0.214333333333333333333333333333333333	217294	2021-11-22 00:00:00	2021-11-28 23:59:00
AFA	nsRead	0.5	24	0.216896926536731634182908545727136432	218873	2021-11-22 00:00:00	2021-11-28 23:59:00
AFA	nsRead	0.5	25	0.219388349514563106796116504854368932	218549	2021-11-22 00:00:00	2021-11-28 23:59:00
AFA	nsRead	0.5	26	0.221868108108108108108108108108108108	218367	2021-11-22 00:00:00	2021-11-28 23:59:00
AFA	nsRead	0.5	27	0.224344110854503464203233256351039261	219126	2021-11-22 00:00:00	2021-11-28 23:59:00
AFA	nsRead	0.5	28	0.226833333333333333333333333333333333	220208	2021-11-22 00:00:00	2021-11-28 23:59:00
AFA	nsRead	0.5	29	0.229322872340425531914893617021276596	220708	2021-11-22 00:00:00	2021-11-28 23:59:00
AFA	nsRead	0.5	30	0.231811594202898550724637681159420290	220662	2021-11-22 00:00:00	2021-11-28 23:59:00
AFA	nsRead	0.5	31	0.234292433537832310838445807770961145	221454	2021-11-22 00:00:00	2021-11-28 23:59:00
AFA	nsRead	0.5	32	0.236761904761904761904761904761904762	221359	2021-11-22 00:00:00	2021-11-28 23:59:00
AFA	nsRead	0.5	33	0.239210526315789473684210526315789474	223197	2021-11-22 00:00:00	2021-11-28 23:59:00
AFA	nsRead	0.5	34	0.241647221822369368072549301856916655	223683	2021-11-22 00:00:00	2021-11-28 23:59:00
AFA	nsRead	0.5	35	0.244031282860147213459516298633017876	224533	2021-11-22 00:00:00	2021-11-28 23:59:00
AFA	nsRead	0.5	36	0.246400000000000000000000000000000000	226011	2021-11-22 00:00:00	2021-11-28 23:59:00
AFA	nsRead	0.5	37	0.248750000000000000000000000000000000	226521	2021-11-22 00:00:00	2021-11-28 23:59:00
AFA	nsRead	0.5	38	0.251083333333333333333333333333333333	227209	2021-11-22 00:00:00	2021-11-28 23:59:00
AFA	nsRead	0.5	39	0.253418604651162790697674418604651163	227863	2021-11-22 00:00:00	2021-11-28 23:59:00
AFA	nsRead	0.5	40	0.255722906661098350386301941950302777	227001	2021-11-22 00:00:00	2021-11-28 23:59:00
AFA	nsRead	0.5	41	0.258007805724197745013009540329575022	227208	2021-11-22 00:00:00	2021-11-28 23:59:00
AFA	nsRead	0.5	42	0.260312101910828025477707006369426752	226879	2021-11-22 00:00:00	2021-11-28 23:59:00
AFA	nsRead	0.5	43	0.262596558317399617590822179732313576	226219	2021-11-22 00:00:00	2021-11-28 23:59:00
AFA	nsRead	0.5	44	0.264865997903877826021859559814343465	225894	2021-11-22 00:00:00	2021-11-28 23:59:00
